Consumption SE areas in MWh;;;;;;
Data was last updated 11-01-2018;;;;;;
;Hours;SE1;SE2;SE3;SE4;SE
01.01.2016;00 - 01;1052;1761;9912;2707;15432
01.01.2016;01 - 02;1088;1796;9683;2624;15190
01.01.2016;02 - 03;1078;1702;9457;2543;14779
01.01.2016;03 - 04;1070;1645;9287;2480;14482
01.01.2016;04 - 05;1081;1623;9208;2467;14378
01.01.2016;05 - 06;1073;1617;9253;2517;14461
01.01.2016;06 - 07;1112;1689;9513;2605;14919
01.01.2016;07 - 08;1088;1671;9744;2636;15139
01.01.2016;08 - 09;1170;1866;9947;2646;15628
01.01.2016;09 - 10;1116;1906;10052;2657;15731
01.01.2016;10 - 11;1065;1974;10333;2733;16105
01.01.2016;11 - 12;1210;1987;10684;2825;16706
01.01.2016;12 - 13;1197;2100;10895;2899;17091
01.01.2016;13 - 14;1229;2113;10953;2944;17238
01.01.2016;14 - 15;1203;2167;11144;2967;17481
01.01.2016;15 - 16;1171;2256;11544;3059;18030
01.01.2016;16 - 17;1228;2277;11862;3212;18580
01.01.2016;17 - 18;1236;2230;11945;3256;18668
01.01.2016;18 - 19;1236;2067;11824;3192;18320
01.01.2016;19 - 20;1107;2169;11481;3034;17790
01.01.2016;20 - 21;1143;2213;11101;2963;17419
01.01.2016;21 - 22;1179;2240;10763;2874;17056
01.01.2016;22 - 23;1236;2150;10310;2792;16487
01.01.2016;23 - 00;1192;2202;9950;2684;16028
02.01.2016;00 - 01;1214;2141;9600;2421;15375
02.01.2016;01 - 02;1207;2084;9383;2356;15030
02.01.2016;02 - 03;1163;1940;9357;2360;14821
02.01.2016;03 - 04;1161;1829;9417;2369;14776
02.01.2016;04 - 05;1160;1900;9582;2459;15101
02.01.2016;05 - 06;1158;2062;9798;2580;15598
02.01.2016;06 - 07;1207;2125;9982;2696;16010
02.01.2016;07 - 08;1346;2216;10389;2817;16767
02.01.2016;08 - 09;1282;2274;10831;3005;17391
02.01.2016;09 - 10;1272;2406;11275;3174;18128
02.01.2016;10 - 11;1295;2347;11773;3435;18849
02.01.2016;11 - 12;1265;2116;12077;3491;18949
02.01.2016;12 - 13;1231;2293;12331;3589;19444
02.01.2016;13 - 14;1239;2302;12354;3596;19491
02.01.2016;14 - 15;1299;2365;12407;3611;19681
02.01.2016;15 - 16;1347;2499;12748;3705;20298
02.01.2016;16 - 17;1349;2517;13144;3853;20863
02.01.2016;17 - 18;1304;2534;13239;3857;20934
02.01.2016;18 - 19;1270;2520;13119;3825;20734
02.01.2016;19 - 20;1309;2394;12786;3700;20189
02.01.2016;20 - 21;1249;2305;12365;3613;19532
02.01.2016;21 - 22;1216;2250;11964;3468;18898
02.01.2016;22 - 23;1269;2165;11539;3355;18328
02.01.2016;23 - 00;1186;2087;11184;3213;17670
03.01.2016;00 - 01;1266;1940;10861;3088;17155
03.01.2016;01 - 02;1170;2021;10585;3023;16799
03.01.2016;02 - 03;1197;1905;10399;3011;16511
03.01.2016;03 - 04;1186;1882;10313;2996;16378
03.01.2016;04 - 05;1211;1938;10453;3015;16617
03.01.2016;05 - 06;1177;1938;10559;3099;16773
03.01.2016;06 - 07;1213;1999;10690;3174;17077
03.01.2016;07 - 08;1253;2058;11065;3267;17642
03.01.2016;08 - 09;1296;2174;11521;3323;18314
03.01.2016;09 - 10;1372;2180;11847;3418;18817
03.01.2016;10 - 11;1387;2341;12280;3543;19551
03.01.2016;11 - 12;1379;2192;12432;3608;19611
03.01.2016;12 - 13;1349;2271;12502;3604;19726
03.01.2016;13 - 14;1366;2327;12538;3617;19847
03.01.2016;14 - 15;1377;2479;12755;3636;20246
03.01.2016;15 - 16;1365;2486;13200;3677;20728
03.01.2016;16 - 17;1424;2553;13681;3865;21523
03.01.2016;17 - 18;1422;2557;13884;3948;21810
03.01.2016;18 - 19;1378;2568;13696;3926;21568
03.01.2016;19 - 20;1353;2535;13431;3832;21151
03.01.2016;20 - 21;1359;2468;13082;3716;20626
03.01.2016;21 - 22;1279;2436;12563;3576;19854
03.01.2016;22 - 23;1292;2398;12092;3403;19186
03.01.2016;23 - 00;1269;2307;11814;3263;18652
04.01.2016;00 - 01;1200;2094;11517;3215;18026
04.01.2016;01 - 02;1223;2264;11319;3195;18001
04.01.2016;02 - 03;1270;2253;11287;3168;17978
04.01.2016;03 - 04;1248;2194;11353;3192;17986
04.01.2016;04 - 05;1290;2213;11579;3257;18338
04.01.2016;05 - 06;1246;2236;12117;3409;19008
04.01.2016;06 - 07;1321;2270;13217;3769;20577
04.01.2016;07 - 08;1386;2623;14229;4133;22371
04.01.2016;08 - 09;1521;2778;14765;4227;23290
04.01.2016;09 - 10;1567;2812;14976;4254;23609
04.01.2016;10 - 11;1532;2741;15127;4287;23687
04.01.2016;11 - 12;1487;2687;15016;4218;23408
04.01.2016;12 - 13;1470;2638;14931;4108;23147
04.01.2016;13 - 14;1510;2696;14929;4106;23240
04.01.2016;14 - 15;1495;2740;15021;4142;23396
04.01.2016;15 - 16;1502;2775;15277;4288;23842
04.01.2016;16 - 17;1535;2797;15432;4426;24190
04.01.2016;17 - 18;1554;2730;15259;4392;23936
04.01.2016;18 - 19;1479;2631;15060;4292;23462
04.01.2016;19 - 20;1424;2577;14800;4201;23002
04.01.2016;20 - 21;1420;2587;14447;4012;22466
04.01.2016;21 - 22;1238;2575;13857;3860;21530
04.01.2016;22 - 23;1391;2508;13155;3638;20693
04.01.2016;23 - 00;1382;2323;12477;3433;19615
05.01.2016;00 - 01;1232;2370;11914;3252;18768
05.01.2016;01 - 02;1232;2239;11730;3236;18437
05.01.2016;02 - 03;1249;2214;11688;3220;18371
05.01.2016;03 - 04;1239;2209;11648;3226;18322
05.01.2016;04 - 05;1191;2247;11835;3254;18527
05.01.2016;05 - 06;1332;2366;12230;3494;19422
05.01.2016;06 - 07;1380;2536;13108;3810;20834
05.01.2016;07 - 08;1378;2694;14127;4076;22275
05.01.2016;08 - 09;1431;2817;14483;4246;22978
05.01.2016;09 - 10;1492;2888;14749;4296;23425
05.01.2016;10 - 11;1511;2869;14945;4396;23720
05.01.2016;11 - 12;1502;2913;15036;4345;23796
05.01.2016;12 - 13;1513;2701;14896;4242;23353
05.01.2016;13 - 14;1437;2694;14786;4181;23097
05.01.2016;14 - 15;1491;2722;14895;4183;23291
05.01.2016;15 - 16;1532;2685;15205;4259;23681
05.01.2016;16 - 17;1551;2791;15742;4369;24452
05.01.2016;17 - 18;1509;2695;15778;4427;24408
05.01.2016;18 - 19;1453;2745;15593;4330;24121
05.01.2016;19 - 20;1455;2726;15194;4222;23597
05.01.2016;20 - 21;1402;2652;14741;4176;22970
05.01.2016;21 - 22;1417;2610;14169;4016;22212
05.01.2016;22 - 23;1395;2521;13625;3868;21408
05.01.2016;23 - 00;1376;2518;13036;3638;20568
06.01.2016;00 - 01;1369;2424;12567;3461;19822
06.01.2016;01 - 02;1332;2400;12402;3356;19490
06.01.2016;02 - 03;1370;2404;12428;3388;19590
06.01.2016;03 - 04;1397;2396;12438;3376;19607
06.01.2016;04 - 05;1391;2478;12559;3389;19816
06.01.2016;05 - 06;1269;2513;12804;3454;20041
06.01.2016;06 - 07;1326;2518;13330;3579;20753
06.01.2016;07 - 08;1424;2765;13924;3759;21872
06.01.2016;08 - 09;1430;2776;14329;3880;22415
06.01.2016;09 - 10;1526;2753;14607;3996;22881
06.01.2016;10 - 11;1518;2792;14941;4040;23290
06.01.2016;11 - 12;1566;2830;15139;4140;23674
06.01.2016;12 - 13;1493;2856;15099;4103;23551
06.01.2016;13 - 14;1490;2799;15023;4002;23314
06.01.2016;14 - 15;1510;2826;15019;4039;23394
06.01.2016;15 - 16;1601;2945;15464;4081;24090
06.01.2016;16 - 17;1615;2953;15947;4208;24723
06.01.2016;17 - 18;1608;2901;16040;4223;24770
06.01.2016;18 - 19;1623;2889;15888;4171;24571
06.01.2016;19 - 20;1652;3002;15797;4122;24573
06.01.2016;20 - 21;1694;2931;15532;4009;24166
06.01.2016;21 - 22;1556;2819;15009;3866;23250
06.01.2016;22 - 23;1519;2722;14376;3761;22378
06.01.2016;23 - 00;1523;2811;13968;3640;21942
07.01.2016;00 - 01;1494;2617;13616;3558;21285
07.01.2016;01 - 02;1502;2573;13308;3451;20834
07.01.2016;02 - 03;1487;2562;13150;3422;20621
07.01.2016;03 - 04;1492;2617;13229;3438;20776
07.01.2016;04 - 05;1504;2664;13495;3493;21156
07.01.2016;05 - 06;1803;2620;13928;3595;21947
07.01.2016;06 - 07;1531;2843;15003;4040;23417
07.01.2016;07 - 08;1650;3129;16124;4420;25323
07.01.2016;08 - 09;1680;3071;16460;4631;25843
07.01.2016;09 - 10;1706;2992;16505;4640;25842
07.01.2016;10 - 11;1685;2966;16592;4649;25892
07.01.2016;11 - 12;1657;2987;16540;4537;25722
07.01.2016;12 - 13;1664;3004;16414;4514;25595
07.01.2016;13 - 14;1682;2980;16294;4501;25457
07.01.2016;14 - 15;1731;2932;16187;4442;25292
07.01.2016;15 - 16;1754;2971;16528;4522;25775
07.01.2016;16 - 17;1659;2995;16690;4510;25853
07.01.2016;17 - 18;1762;2898;16755;4438;25853
07.01.2016;18 - 19;1729;2803;16334;4293;25160
07.01.2016;19 - 20;1678;2830;15748;4172;24428
07.01.2016;20 - 21;1645;2748;15267;4045;23704
07.01.2016;21 - 22;1561;2622;14594;3875;22653
07.01.2016;22 - 23;1543;2518;13908;3671;21639
07.01.2016;23 - 00;1593;2468;13260;3448;20770
08.01.2016;00 - 01;1455;2282;12724;3324;19785
08.01.2016;01 - 02;1457;2298;12536;3249;19541
08.01.2016;02 - 03;1438;2356;12446;3314;19554
08.01.2016;03 - 04;1413;2393;12369;3225;19400
08.01.2016;04 - 05;1408;2443;12545;3257;19652
08.01.2016;05 - 06;1378;2470;12978;3374;20200
08.01.2016;06 - 07;1415;2652;14181;3754;22001
08.01.2016;07 - 08;1526;2784;15180;4091;23580
08.01.2016;08 - 09;1517;2923;15499;4149;24087
08.01.2016;09 - 10;1520;2874;15532;4154;24080
08.01.2016;10 - 11;1547;2914;15571;4281;24313
08.01.2016;11 - 12;1581;2893;15601;4203;24277
08.01.2016;12 - 13;1609;2837;15504;4175;24126
08.01.2016;13 - 14;1530;2772;15373;4101;23777
08.01.2016;14 - 15;1472;2768;15195;4027;23462
08.01.2016;15 - 16;1594;2849;15315;4022;23780
08.01.2016;16 - 17;1582;2832;15411;4100;23926
08.01.2016;17 - 18;1530;2901;15403;4126;23961
08.01.2016;18 - 19;1441;2856;15171;3922;23390
08.01.2016;19 - 20;1397;2828;14702;3766;22692
08.01.2016;20 - 21;1470;2837;14098;3608;22013
08.01.2016;21 - 22;1427;2817;13621;3470;21335
08.01.2016;22 - 23;1354;2781;13036;3342;20513
08.01.2016;23 - 00;1431;2807;12493;3196;19926
09.01.2016;00 - 01;1335;2532;12001;3116;18983
09.01.2016;01 - 02;1384;2482;11685;3053;18604
09.01.2016;02 - 03;1330;2440;11526;3032;18328
09.01.2016;03 - 04;1339;2414;11462;3009;18225
09.01.2016;04 - 05;1355;2461;11559;3029;18403
09.01.2016;05 - 06;1490;2536;11748;3079;18852
09.01.2016;06 - 07;1401;2635;12290;3188;19514
09.01.2016;07 - 08;1398;2779;12841;3347;20365
09.01.2016;08 - 09;1382;2852;13162;3435;20831
09.01.2016;09 - 10;1430;2906;13542;3499;21377
09.01.2016;10 - 11;1402;2988;14078;3555;22022
09.01.2016;11 - 12;1420;2940;14154;3543;22058
09.01.2016;12 - 13;1408;2840;14146;3491;21884
09.01.2016;13 - 14;1359;2864;14153;3535;21911
09.01.2016;14 - 15;1348;2907;14132;3556;21943
09.01.2016;15 - 16;1440;3001;14414;3563;22417
09.01.2016;16 - 17;1347;3022;14801;3722;22892
09.01.2016;17 - 18;1462;3033;14846;3717;23058
09.01.2016;18 - 19;1386;3061;14683;3629;22760
09.01.2016;19 - 20;1432;2931;14186;3502;22051
09.01.2016;20 - 21;1464;2883;13779;3372;21498
09.01.2016;21 - 22;1383;2868;13347;3252;20850
09.01.2016;22 - 23;1351;2854;12757;3225;20185
09.01.2016;23 - 00;1396;2800;12281;3033;19510
10.01.2016;00 - 01;1301;2726;11885;2946;18859
10.01.2016;01 - 02;1282;2613;11621;2818;18334
10.01.2016;02 - 03;1283;2574;11406;2743;18006
10.01.2016;03 - 04;1280;2526;11282;2694;17782
10.01.2016;04 - 05;1292;2535;11230;2660;17717
10.01.2016;05 - 06;1292;2569;11218;2693;17771
10.01.2016;06 - 07;1302;2627;11366;2778;18072
10.01.2016;07 - 08;1388;2654;11798;2878;18718
10.01.2016;08 - 09;1405;2743;12232;2974;19353
10.01.2016;09 - 10;1362;2711;12470;3099;19641
10.01.2016;10 - 11;1405;2772;12724;3245;20145
10.01.2016;11 - 12;1414;2773;12907;3330;20424
10.01.2016;12 - 13;1454;2674;13112;3475;20715
10.01.2016;13 - 14;1465;2656;13275;3518;20914
10.01.2016;14 - 15;1439;2698;13275;3482;20895
10.01.2016;15 - 16;1518;2711;13488;3547;21264
10.01.2016;16 - 17;1477;2792;13807;3705;21781
10.01.2016;17 - 18;1493;2814;13930;3826;22063
10.01.2016;18 - 19;1463;2811;13948;3853;22075
10.01.2016;19 - 20;1468;2716;13746;3825;21755
10.01.2016;20 - 21;1376;2632;13294;3676;20979
10.01.2016;21 - 22;1421;2617;12824;3441;20302
10.01.2016;22 - 23;1408;2554;12248;3184;19393
10.01.2016;23 - 00;1360;2481;11688;3001;18530
11.01.2016;00 - 01;1322;2428;11364;2886;18000
11.01.2016;01 - 02;1322;2325;11130;2808;17585
11.01.2016;02 - 03;1313;2329;10901;2797;17339
11.01.2016;03 - 04;1297;2448;10918;2813;17476
11.01.2016;04 - 05;1302;2530;11139;2790;17760
11.01.2016;05 - 06;1457;2637;11769;2929;18792
11.01.2016;06 - 07;1627;2773;13067;3363;20830
11.01.2016;07 - 08;1524;2768;14205;3831;22327
11.01.2016;08 - 09;1576;2726;14443;3978;22722
11.01.2016;09 - 10;1466;2821;14317;3968;22572
11.01.2016;10 - 11;1531;2868;14532;4038;22968
11.01.2016;11 - 12;1487;2896;14437;4067;22886
11.01.2016;12 - 13;1503;2932;14329;4064;22828
11.01.2016;13 - 14;1508;2908;14317;4084;22816
11.01.2016;14 - 15;1527;2950;14342;4030;22849
11.01.2016;15 - 16;1598;2947;14470;4030;23044
11.01.2016;16 - 17;1579;2893;14537;4091;23100
11.01.2016;17 - 18;1522;2850;14574;4098;23044
11.01.2016;18 - 19;1412;2805;14344;3999;22559
11.01.2016;19 - 20;1427;2853;13948;3897;22125
11.01.2016;20 - 21;1474;2716;13447;3698;21335
11.01.2016;21 - 22;1430;2680;12944;3531;20585
11.01.2016;22 - 23;1460;2567;12121;3327;19475
11.01.2016;23 - 00;1367;2457;11479;3215;18518
12.01.2016;00 - 01;1232;2245;10959;2961;17397
12.01.2016;01 - 02;1252;2385;10753;2890;17280
12.01.2016;02 - 03;1318;2353;10655;2846;17171
12.01.2016;03 - 04;1280;2329;10750;2843;17201
12.01.2016;04 - 05;1314;2435;10985;2886;17620
12.01.2016;05 - 06;1381;2563;11479;3059;18481
12.01.2016;06 - 07;1445;2799;12677;3474;20396
12.01.2016;07 - 08;1419;2861;14153;3931;22364
12.01.2016;08 - 09;1490;2804;14398;3937;22628
12.01.2016;09 - 10;1507;2777;13955;3943;22182
12.01.2016;10 - 11;1497;2840;14482;4044;22864
12.01.2016;11 - 12;1464;2881;14541;4019;22905
12.01.2016;12 - 13;1537;2847;14613;3912;22908
12.01.2016;13 - 14;1529;2809;14553;3908;22798
12.01.2016;14 - 15;1501;2801;14625;3868;22795
12.01.2016;15 - 16;1541;2867;14712;3936;23055
12.01.2016;16 - 17;1539;2866;15162;3989;23556
12.01.2016;17 - 18;1626;2810;15144;4015;23595
12.01.2016;18 - 19;1484;2809;15044;3974;23311
12.01.2016;19 - 20;1492;2773;14730;3845;22839
12.01.2016;20 - 21;1482;2629;14400;3672;22183
12.01.2016;21 - 22;1422;2445;13800;3497;21164
12.01.2016;22 - 23;1416;2412;13018;3363;20208
12.01.2016;23 - 00;1398;2399;12387;3186;19369
13.01.2016;00 - 01;1301;2205;11832;3013;18351
13.01.2016;01 - 02;1353;2187;11582;2923;18044
13.01.2016;02 - 03;1329;2267;11483;2867;17946
13.01.2016;03 - 04;1330;2459;11525;2872;18187
13.01.2016;04 - 05;1362;2624;11810;2967;18763
13.01.2016;05 - 06;1414;2581;12491;3170;19656
13.01.2016;06 - 07;1506;2744;13854;3709;21813
13.01.2016;07 - 08;1577;2864;15206;4179;23825
13.01.2016;08 - 09;1614;2918;15459;4335;24326
13.01.2016;09 - 10;1582;2940;15340;4327;24189
13.01.2016;10 - 11;1573;2982;15427;4372;24352
13.01.2016;11 - 12;1597;2910;15447;4293;24247
13.01.2016;12 - 13;1613;2892;15339;4253;24097
13.01.2016;13 - 14;1568;3003;15409;4228;24209
13.01.2016;14 - 15;1743;3025;15447;4151;24366
13.01.2016;15 - 16;1730;3164;15728;4208;24829
13.01.2016;16 - 17;1650;3055;16059;4316;25079
13.01.2016;17 - 18;1715;2987;16167;4382;25251
13.01.2016;18 - 19;1635;2892;15921;4333;24781
13.01.2016;19 - 20;1567;2835;15686;4198;24285
13.01.2016;20 - 21;1509;2788;15315;4088;23700
13.01.2016;21 - 22;1574;2812;14765;3975;23125
13.01.2016;22 - 23;1471;2616;14017;3801;21905
13.01.2016;23 - 00;1445;2641;13358;3595;21039
14.01.2016;00 - 01;1327;2439;12913;3460;20139
14.01.2016;01 - 02;1354;2382;12743;3347;19825
14.01.2016;02 - 03;1361;2350;12685;3312;19707
14.01.2016;03 - 04;1371;2356;12731;3304;19762
14.01.2016;04 - 05;1418;2477;12902;3365;20161
14.01.2016;05 - 06;1433;2615;13610;3538;21196
14.01.2016;06 - 07;1468;2852;15153;4014;23488
14.01.2016;07 - 08;1578;2934;16321;4430;25263
14.01.2016;08 - 09;1557;3002;16522;4479;25560
14.01.2016;09 - 10;1541;2872;16595;4513;25521
14.01.2016;10 - 11;1539;2944;16383;4454;25320
14.01.2016;11 - 12;1571;2934;16156;4481;25142
14.01.2016;12 - 13;1557;2969;15749;4394;24669
14.01.2016;13 - 14;1510;3039;15886;4357;24791
14.01.2016;14 - 15;1560;3020;16062;4329;24971
14.01.2016;15 - 16;1607;3060;16497;4335;25499
14.01.2016;16 - 17;1648;3024;16985;4384;26041
14.01.2016;17 - 18;1541;3005;17062;4503;26112
14.01.2016;18 - 19;1502;2955;16765;4376;25598
14.01.2016;19 - 20;1550;3033;16509;4474;25566
14.01.2016;20 - 21;1515;2879;16257;4216;24867
14.01.2016;21 - 22;1456;2826;15900;4141;24323
14.01.2016;22 - 23;1453;2752;15234;3893;23332
14.01.2016;23 - 00;1350;2530;14585;3706;22170
15.01.2016;00 - 01;1370;2462;13934;3545;21311
15.01.2016;01 - 02;1324;2489;13629;3542;20984
15.01.2016;02 - 03;1315;2522;13871;3558;21266
15.01.2016;03 - 04;1310;2442;13901;3544;21198
15.01.2016;04 - 05;1312;2528;14155;3553;21548
15.01.2016;05 - 06;1349;2653;14849;3578;22428
15.01.2016;06 - 07;1416;2858;16219;4089;24583
15.01.2016;07 - 08;1499;2948;17376;4506;26328
15.01.2016;08 - 09;1466;3013;17677;4558;26714
15.01.2016;09 - 10;1415;3015;17591;4560;26581
15.01.2016;10 - 11;1404;2980;17490;4579;26453
15.01.2016;11 - 12;1433;2938;17096;4679;26146
15.01.2016;12 - 13;1452;2967;16728;4454;25601
15.01.2016;13 - 14;1466;2842;16359;4369;25036
15.01.2016;14 - 15;1464;2874;16256;4312;24906
15.01.2016;15 - 16;1482;2892;16270;4257;24900
15.01.2016;16 - 17;1516;2947;16677;4386;25525
15.01.2016;17 - 18;1514;2855;16773;4494;25635
15.01.2016;18 - 19;1448;2725;16668;4416;25258
15.01.2016;19 - 20;1381;2667;16242;4281;24572
15.01.2016;20 - 21;1337;2611;15729;4210;23887
15.01.2016;21 - 22;1303;2561;15287;4059;23209
15.01.2016;22 - 23;1300;2480;14737;3910;22428
15.01.2016;23 - 00;1359;2517;14283;3793;21951
16.01.2016;00 - 01;1329;2358;13739;3622;21047
16.01.2016;01 - 02;1272;2277;13523;3580;20652
16.01.2016;02 - 03;1295;2367;13375;3621;20659
16.01.2016;03 - 04;1232;2341;13230;3628;20430
16.01.2016;04 - 05;1232;2426;13335;3672;20665
16.01.2016;05 - 06;1254;2496;13551;3751;21053
16.01.2016;06 - 07;1287;2478;13912;3845;21523
16.01.2016;07 - 08;1305;2634;14357;3997;22292
16.01.2016;08 - 09;1359;2833;14847;4157;23197
16.01.2016;09 - 10;1371;2803;15231;4203;23608
16.01.2016;10 - 11;1411;2731;15468;4277;23887
16.01.2016;11 - 12;1409;2648;15396;4247;23699
16.01.2016;12 - 13;1393;2651;15246;4158;23448
16.01.2016;13 - 14;1367;2596;14998;4120;23081
16.01.2016;14 - 15;1396;2508;14877;4002;22782
16.01.2016;15 - 16;1378;2556;15101;3995;23031
16.01.2016;16 - 17;1412;2580;15630;4170;23792
16.01.2016;17 - 18;1409;2615;15936;4267;24227
16.01.2016;18 - 19;1306;2595;15878;4235;24014
16.01.2016;19 - 20;1348;2526;15538;4084;23497
16.01.2016;20 - 21;1297;2489;15068;3936;22790
16.01.2016;21 - 22;1352;2474;14647;3836;22309
16.01.2016;22 - 23;1268;2377;14131;3783;21558
16.01.2016;23 - 00;1253;2361;13730;3648;20992
17.01.2016;00 - 01;1152;2167;13382;3490;20191
17.01.2016;01 - 02;1203;2168;13233;3426;20029
17.01.2016;02 - 03;1225;2155;13084;3422;19887
17.01.2016;03 - 04;1222;2182;13053;3426;19884
17.01.2016;04 - 05;1220;2219;13107;3455;20000
17.01.2016;05 - 06;1314;2235;13310;3492;20351
17.01.2016;06 - 07;1335;2276;13571;3547;20729
17.01.2016;07 - 08;1279;2408;13978;3697;21362
17.01.2016;08 - 09;1340;2498;14391;3875;22104
17.01.2016;09 - 10;1342;2525;14859;4056;22782
17.01.2016;10 - 11;1438;2586;15147;4114;23285
17.01.2016;11 - 12;1383;2467;15122;4120;23092
17.01.2016;12 - 13;1328;2546;14930;4022;22826
17.01.2016;13 - 14;1408;2655;14786;3971;22819
17.01.2016;14 - 15;1428;2651;14747;3897;22723
17.01.2016;15 - 16;1490;2538;15044;3926;22998
17.01.2016;16 - 17;1504;2388;15676;4088;23655
17.01.2016;17 - 18;1503;2413;15992;4239;24148
17.01.2016;18 - 19;1467;2559;15961;4253;24241
17.01.2016;19 - 20;1508;2395;15810;4231;23944
17.01.2016;20 - 21;1478;2277;15322;4118;23194
17.01.2016;21 - 22;1493;2153;14622;4034;22302
17.01.2016;22 - 23;1409;2043;13792;3860;21103
17.01.2016;23 - 00;1371;1984;13275;3705;20336
18.01.2016;00 - 01;1381;2011;13017;3594;20002
18.01.2016;01 - 02;1355;1964;12871;3502;19692
18.01.2016;02 - 03;1387;2180;12848;3445;19860
18.01.2016;03 - 04;1410;2162;12809;3518;19899
18.01.2016;04 - 05;1442;2075;12937;3591;20046
18.01.2016;05 - 06;1536;2106;13563;3797;21003
18.01.2016;06 - 07;1693;2366;14982;4317;23357
18.01.2016;07 - 08;1642;2557;16125;4711;25036
18.01.2016;08 - 09;1684;2645;16284;4727;25340
18.01.2016;09 - 10;1622;2787;16157;4713;25279
18.01.2016;10 - 11;1698;2873;16206;4746;25523
18.01.2016;11 - 12;1672;2954;16033;4728;25387
18.01.2016;12 - 13;1700;2740;15725;4600;24765
18.01.2016;13 - 14;1719;2749;15549;4544;24561
18.01.2016;14 - 15;1660;2812;15477;4539;24487
18.01.2016;15 - 16;1664;2883;15607;4523;24677
18.01.2016;16 - 17;1661;2942;15983;4597;25182
18.01.2016;17 - 18;1622;2923;16167;4573;25284
18.01.2016;18 - 19;1636;2844;15947;4464;24890
18.01.2016;19 - 20;1617;2831;15683;4318;24450
18.01.2016;20 - 21;1606;2831;15261;4154;23852
18.01.2016;21 - 22;1507;2755;14726;4026;23014
18.01.2016;22 - 23;1419;2533;13965;3781;21698
18.01.2016;23 - 00;1497;2492;13289;3640;20917
19.01.2016;00 - 01;1496;2424;12863;3412;20195
19.01.2016;01 - 02;1461;2361;12667;3282;19771
19.01.2016;02 - 03;1519;2338;12617;3293;19768
19.01.2016;03 - 04;1507;2276;12710;3319;19812
19.01.2016;04 - 05;1515;2279;12824;3354;19971
19.01.2016;05 - 06;1595;2252;13345;3439;20631
19.01.2016;06 - 07;1720;2483;14703;3859;22766
19.01.2016;07 - 08;1686;2744;15862;4215;24507
19.01.2016;08 - 09;1772;2761;16062;4254;24850
19.01.2016;09 - 10;1775;2695;16105;4297;24871
19.01.2016;10 - 11;1767;2677;16139;4369;24952
19.01.2016;11 - 12;1787;2780;15944;4329;24841
19.01.2016;12 - 13;1776;2753;15699;4288;24516
19.01.2016;13 - 14;1732;2693;15534;4265;24225
19.01.2016;14 - 15;1694;2726;15396;4210;24026
19.01.2016;15 - 16;1720;2818;15661;4236;24435
19.01.2016;16 - 17;1770;2813;16096;4307;24986
19.01.2016;17 - 18;1696;2792;16350;4377;25215
19.01.2016;18 - 19;1599;2658;16138;4356;24751
19.01.2016;19 - 20;1619;2632;15798;4237;24286
19.01.2016;20 - 21;1620;2631;15498;4044;23793
19.01.2016;21 - 22;1577;2523;14950;3905;22954
19.01.2016;22 - 23;1464;2430;14242;3721;21857
19.01.2016;23 - 00;1548;2470;13564;3564;21146
20.01.2016;00 - 01;1524;2322;13069;3483;20398
20.01.2016;01 - 02;1383;2429;12898;3395;20105
20.01.2016;02 - 03;1355;2411;12826;3422;20014
20.01.2016;03 - 04;1348;2450;12922;3414;20134
20.01.2016;04 - 05;1332;2490;13153;3448;20423
20.01.2016;05 - 06;1381;2520;13674;3624;21199
20.01.2016;06 - 07;1561;2666;15220;4077;23524
20.01.2016;07 - 08;1639;2815;16579;4561;25594
20.01.2016;08 - 09;1648;2915;16538;4607;25708
20.01.2016;09 - 10;1559;2880;16458;4630;25527
20.01.2016;10 - 11;1518;2915;16524;4683;25640
20.01.2016;11 - 12;1558;2813;16408;4664;25442
20.01.2016;12 - 13;1509;2765;16075;4563;24912
20.01.2016;13 - 14;1516;2811;15793;4522;24642
20.01.2016;14 - 15;1574;2837;15820;4468;24698
20.01.2016;15 - 16;1696;2836;16050;4495;25076
20.01.2016;16 - 17;1704;2935;16388;4578;25605
20.01.2016;17 - 18;1682;2930;16725;4753;26089
20.01.2016;18 - 19;1638;2863;16486;4698;25685
20.01.2016;19 - 20;1603;2851;16223;4605;25281
20.01.2016;20 - 21;1574;2839;15746;4481;24639
20.01.2016;21 - 22;1586;2792;15116;4319;23813
20.01.2016;22 - 23;1638;2690;14325;4150;22803
20.01.2016;23 - 00;1585;2602;13721;3925;21832
21.01.2016;00 - 01;1573;2406;13327;3760;21065
21.01.2016;01 - 02;1448;2314;13262;3722;20746
21.01.2016;02 - 03;1591;2273;13237;3664;20766
21.01.2016;03 - 04;1461;2300;13161;3722;20644
21.01.2016;04 - 05;1506;2404;13377;3727;21014
21.01.2016;05 - 06;1583;2499;13964;3923;21970
21.01.2016;06 - 07;1573;2664;15330;4327;23894
21.01.2016;07 - 08;1783;2875;16574;4687;25919
21.01.2016;08 - 09;1753;2812;16763;4736;26064
21.01.2016;09 - 10;1711;2772;16638;4869;25990
21.01.2016;10 - 11;1755;2747;16645;4724;25871
21.01.2016;11 - 12;1698;2703;16342;4627;25369
21.01.2016;12 - 13;1824;2710;16065;4537;25135
21.01.2016;13 - 14;1724;2688;15836;4439;24687
21.01.2016;14 - 15;1617;2748;15799;4357;24521
21.01.2016;15 - 16;1694;2874;16006;4380;24955
21.01.2016;16 - 17;1767;2838;16412;4459;25475
