Wind power SE in MWh;;;;;;
Data was last updated 08-02-2017;;;;;;
;Hours;SE1;SE2;SE3;SE4;SE
11.03.2015;02 - 03;314;978;1091;592;2975
11.03.2015;03 - 04;323;920;1115;502;2860
11.03.2015;04 - 05;319;909;1151;491;2870
11.03.2015;05 - 06;351;924;1175;486;2936
11.03.2015;06 - 07;351;824;1110;507;2792
11.03.2015;07 - 08;349;775;983;448;2555
11.03.2015;08 - 09;292;629;781;419;2121
11.03.2015;09 - 10;236;456;746;533;1971
11.03.2015;10 - 11;210;322;655;536;1723
11.03.2015;11 - 12;140;181;513;540;1374
11.03.2015;12 - 13;112;99;378;548;1138
11.03.2015;13 - 14;91;57;295;513;957
11.03.2015;14 - 15;114;44;245;451;854
11.03.2015;15 - 16;100;28;226;387;741
11.03.2015;16 - 17;95;32;153;308;588
11.03.2015;17 - 18;102;88;136;237;563
11.03.2015;18 - 19;93;246;196;205;739
11.03.2015;19 - 20;103;560;256;197;1116
11.03.2015;20 - 21;161;855;397;207;1620
11.03.2015;21 - 22;227;977;591;241;2035
11.03.2015;22 - 23;320;1091;776;323;2510
11.03.2015;23 - 00;400;1162;826;382;2770
12.03.2015;00 - 01;424;1185;838;338;2784
12.03.2015;01 - 02;428;1206;857;262;2753
12.03.2015;02 - 03;436;1209;878;216;2739
12.03.2015;03 - 04;438;1190;875;197;2700
12.03.2015;04 - 05;441;1192;837;172;2643
12.03.2015;05 - 06;439;1170;731;136;2477
12.03.2015;06 - 07;440;1174;725;107;2446
12.03.2015;07 - 08;434;1075;633;80;2222
12.03.2015;08 - 09;410;945;446;52;1854
12.03.2015;09 - 10;356;742;244;32;1373
12.03.2015;10 - 11;311;576;200;37;1124
12.03.2015;11 - 12;300;435;202;53;990
12.03.2015;12 - 13;356;377;153;65;951
12.03.2015;13 - 14;336;371;127;79;914
12.03.2015;14 - 15;312;375;78;118;884
12.03.2015;15 - 16;322;310;62;138;832
12.03.2015;16 - 17;307;226;51;128;712
12.03.2015;17 - 18;268;200;61;121;651
12.03.2015;18 - 19;286;228;118;166;798
12.03.2015;19 - 20;307;239;194;219;958
12.03.2015;20 - 21;263;254;245;282;1044
12.03.2015;21 - 22;237;343;293;334;1207
12.03.2015;22 - 23;208;550;362;366;1487
12.03.2015;23 - 00;244;682;427;370;1723
13.03.2015;00 - 01;293;844;461;401;1999
13.03.2015;01 - 02;314;972;416;378;2079
13.03.2015;02 - 03;366;1035;411;388;2200
13.03.2015;03 - 04;420;1058;455;428;2362
13.03.2015;04 - 05;418;1056;448;436;2358
13.03.2015;05 - 06;424;1085;398;437;2344
13.03.2015;06 - 07;429;1067;423;454;2373
13.03.2015;07 - 08;433;1066;385;415;2299
13.03.2015;08 - 09;421;1012;304;390;2126
13.03.2015;09 - 10;401;917;248;401;1967
13.03.2015;10 - 11;384;818;279;572;2052
13.03.2015;11 - 12;386;860;421;751;2417
13.03.2015;12 - 13;395;874;480;734;2482
13.03.2015;13 - 14;388;891;477;643;2398
13.03.2015;14 - 15;393;876;453;602;2325
13.03.2015;15 - 16;369;803;439;599;2211
13.03.2015;16 - 17;345;783;450;557;2135
13.03.2015;17 - 18;371;794;441;497;2103
13.03.2015;18 - 19;381;854;538;518;2291
13.03.2015;19 - 20;394;937;656;587;2574
13.03.2015;20 - 21;373;917;666;597;2553
13.03.2015;21 - 22;381;842;671;562;2457
13.03.2015;22 - 23;381;795;666;557;2399
13.03.2015;23 - 00;388;603;644;580;2215
14.03.2015;00 - 01;372;456;607;591;2026
14.03.2015;01 - 02;358;335;586;613;1892
14.03.2015;02 - 03;351;353;604;608;1916
14.03.2015;03 - 04;384;467;612;591;2054
14.03.2015;04 - 05;399;488;664;608;2158
14.03.2015;05 - 06;391;483;764;616;2254
14.03.2015;06 - 07;375;511;820;589;2295
14.03.2015;07 - 08;363;479;785;550;2177
14.03.2015;08 - 09;319;342;645;494;1800
14.03.2015;09 - 10;215;197;490;552;1453
14.03.2015;10 - 11;183;143;482;641;1448
14.03.2015;11 - 12;185;125;496;658;1464
14.03.2015;12 - 13;122;76;501;691;1390
14.03.2015;13 - 14;92;58;520;666;1336
14.03.2015;14 - 15;48;58;538;621;1266
14.03.2015;15 - 16;31;55;561;619;1266
14.03.2015;16 - 17;14;54;583;599;1250
14.03.2015;17 - 18;23;55;600;584;1262
14.03.2015;18 - 19;3;58;781;621;1464
14.03.2015;19 - 20;2;72;964;643;1681
14.03.2015;20 - 21;1;83;1049;679;1811
14.03.2015;21 - 22;8;100;1073;706;1888
14.03.2015;22 - 23;30;113;1062;694;1898
14.03.2015;23 - 00;62;115;1019;654;1850
15.03.2015;00 - 01;83;135;926;604;1749
15.03.2015;01 - 02;103;162;807;574;1644
15.03.2015;02 - 03;124;207;773;544;1648
15.03.2015;03 - 04;138;295;751;512;1696
15.03.2015;04 - 05;135;360;750;504;1748
15.03.2015;05 - 06;154;373;778;448;1753
15.03.2015;06 - 07;176;430;778;457;1842
15.03.2015;07 - 08;240;486;744;468;1937
15.03.2015;08 - 09;263;469;608;438;1777
15.03.2015;09 - 10;235;381;466;497;1579
15.03.2015;10 - 11;185;328;346;585;1444
15.03.2015;11 - 12;175;298;332;619;1423
15.03.2015;12 - 13;195;306;349;623;1473
15.03.2015;13 - 14;211;316;376;633;1536
15.03.2015;14 - 15;201;314;403;659;1576
15.03.2015;15 - 16;222;308;438;651;1619
15.03.2015;16 - 17;215;337;455;640;1648
15.03.2015;17 - 18;270;477;533;579;1859
15.03.2015;18 - 19;332;631;648;505;2116
15.03.2015;19 - 20;368;735;731;528;2361
15.03.2015;20 - 21;370;796;742;554;2462
15.03.2015;21 - 22;338;785;722;517;2362
15.03.2015;22 - 23;314;785;658;482;2239
15.03.2015;23 - 00;336;797;594;412;2139
16.03.2015;00 - 01;322;816;529;367;2034
16.03.2015;01 - 02;330;828;490;337;1984
16.03.2015;02 - 03;331;800;428;363;1922
16.03.2015;03 - 04;331;779;406;370;1887
16.03.2015;04 - 05;315;735;420;359;1829
16.03.2015;05 - 06;312;628;453;375;1768
16.03.2015;06 - 07;317;577;465;407;1765
16.03.2015;07 - 08;296;604;475;486;1861
16.03.2015;08 - 09;252;583;429;498;1762
16.03.2015;09 - 10;214;417;348;584;1563
16.03.2015;10 - 11;157;307;303;688;1455
16.03.2015;11 - 12;154;281;316;740;1491
16.03.2015;12 - 13;162;294;359;759;1575
16.03.2015;13 - 14;200;358;387;754;1699
16.03.2015;14 - 15;209;315;403;740;1667
16.03.2015;15 - 16;216;292;437;759;1703
16.03.2015;16 - 17;219;310;436;706;1672
16.03.2015;17 - 18;256;355;486;665;1762
16.03.2015;18 - 19;316;497;652;690;2155
16.03.2015;19 - 20;338;605;780;745;2468
16.03.2015;20 - 21;341;658;799;775;2574
16.03.2015;21 - 22;346;773;795;784;2698
16.03.2015;22 - 23;330;753;762;737;2583
16.03.2015;23 - 00;330;713;748;698;2489
17.03.2015;00 - 01;308;762;714;655;2439
17.03.2015;01 - 02;324;699;701;644;2368
17.03.2015;02 - 03;295;619;685;616;2216
17.03.2015;03 - 04;281;610;648;631;2170
17.03.2015;04 - 05;253;510;664;705;2132
17.03.2015;05 - 06;243;412;722;765;2142
17.03.2015;06 - 07;248;402;736;798;2185
17.03.2015;07 - 08;252;399;707;744;2102
17.03.2015;08 - 09;215;343;563;656;1777
17.03.2015;09 - 10;151;285;406;592;1434
17.03.2015;10 - 11;119;226;346;606;1296
17.03.2015;11 - 12;99;248;386;664;1398
17.03.2015;12 - 13;115;248;473;687;1523
17.03.2015;13 - 14;131;216;466;622;1435
17.03.2015;14 - 15;130;217;435;602;1383
17.03.2015;15 - 16;143;217;392;591;1343
17.03.2015;16 - 17;147;192;386;554;1280
17.03.2015;17 - 18;174;207;447;527;1356
17.03.2015;18 - 19;230;274;585;593;1681
17.03.2015;19 - 20;244;243;687;642;1816
17.03.2015;20 - 21;205;266;732;632;1835
17.03.2015;21 - 22;153;291;724;632;1799
17.03.2015;22 - 23;137;297;694;668;1795
17.03.2015;23 - 00;141;280;575;702;1699
18.03.2015;00 - 01;104;305;480;708;1595
18.03.2015;01 - 02;95;318;429;747;1589
18.03.2015;02 - 03;85;296;466;779;1626
18.03.2015;03 - 04;67;284;544;766;1661
18.03.2015;04 - 05;54;258;561;728;1601
18.03.2015;05 - 06;55;230;527;698;1511
18.03.2015;06 - 07;57;229;471;679;1436
18.03.2015;07 - 08;60;226;399;626;1311
18.03.2015;08 - 09;56;195;234;474;959
18.03.2015;09 - 10;60;204;114;378;755
18.03.2015;10 - 11;59;184;88;379;708
18.03.2015;11 - 12;45;149;102;406;703
18.03.2015;12 - 13;45;132;130;421;729
18.03.2015;13 - 14;50;114;130;432;726
18.03.2015;14 - 15;56;116;117;419;708
18.03.2015;15 - 16;67;117;90;364;639
18.03.2015;16 - 17;84;146;63;291;583
18.03.2015;17 - 18;134;233;72;258;697
18.03.2015;18 - 19;184;391;127;296;998
18.03.2015;19 - 20;232;423;182;354;1191
18.03.2015;20 - 21;248;416;267;361;1291
18.03.2015;21 - 22;240;402;285;333;1260
18.03.2015;22 - 23;232;480;265;268;1246
18.03.2015;23 - 00;255;503;262;190;1210
19.03.2015;00 - 01;279;530;252;151;1212
19.03.2015;01 - 02;297;525;258;117;1197
19.03.2015;02 - 03;341;569;263;89;1262
19.03.2015;03 - 04;344;589;254;76;1263
19.03.2015;04 - 05;369;668;286;56;1379
19.03.2015;05 - 06;348;743;305;43;1439
19.03.2015;06 - 07;381;776;288;29;1475
19.03.2015;07 - 08;389;780;287;28;1484
19.03.2015;08 - 09;399;793;253;14;1459
19.03.2015;09 - 10;391;775;168;11;1345
19.03.2015;10 - 11;396;778;121;10;1305
19.03.2015;11 - 12;404;847;157;11;1419
19.03.2015;12 - 13;403;878;252;24;1557
19.03.2015;13 - 14;382;867;316;55;1620
19.03.2015;14 - 15;410;837;341;79;1667
19.03.2015;15 - 16;420;850;345;99;1715
19.03.2015;16 - 17;383;827;308;123;1641
19.03.2015;17 - 18;375;747;318;144;1585
19.03.2015;18 - 19;392;822;351;176;1741
19.03.2015;19 - 20;389;822;402;214;1827
19.03.2015;20 - 21;417;860;411;221;1908
19.03.2015;21 - 22;391;803;393;227;1815
19.03.2015;22 - 23;359;758;347;216;1679
19.03.2015;23 - 00;322;741;277;189;1529
20.03.2015;00 - 01;313;698;239;147;1397
20.03.2015;01 - 02;341;627;187;115;1271
20.03.2015;02 - 03;365;643;151;111;1269
20.03.2015;03 - 04;368;594;111;114;1187
20.03.2015;04 - 05;336;493;105;134;1069
20.03.2015;05 - 06;350;462;92;147;1052
20.03.2015;06 - 07;345;427;95;127;994
20.03.2015;07 - 08;278;346;77;115;815
20.03.2015;08 - 09;235;237;62;86;620
20.03.2015;09 - 10;217;234;46;63;559
20.03.2015;10 - 11;188;227;47;77;538
20.03.2015;11 - 12;138;174;62;82;456
20.03.2015;12 - 13;140;220;71;81;512
20.03.2015;13 - 14;162;236;114;91;604
20.03.2015;14 - 15;167;221;163;128;680
20.03.2015;15 - 16;197;236;183;163;778
20.03.2015;16 - 17;163;247;186;165;761
20.03.2015;17 - 18;137;238;194;167;737
20.03.2015;18 - 19;147;296;205;183;831
20.03.2015;19 - 20;166;308;225;206;905
20.03.2015;20 - 21;187;353;181;182;904
20.03.2015;21 - 22;210;385;188;166;948
20.03.2015;22 - 23;187;381;234;147;949
20.03.2015;23 - 00;186;398;287;149;1021
21.03.2015;00 - 01;192;402;535;138;1266
21.03.2015;01 - 02;180;426;809;108;1522
21.03.2015;02 - 03;193;431;980;74;1678
21.03.2015;03 - 04;208;451;1138;59;1856
21.03.2015;04 - 05;217;447;1241;48;1953
21.03.2015;05 - 06;221;474;1309;103;2107
21.03.2015;06 - 07;198;503;1239;274;2214
21.03.2015;07 - 08;152;460;1179;474;2266
21.03.2015;08 - 09;122;291;1082;623;2118
21.03.2015;09 - 10;84;223;1052;751;2110
21.03.2015;10 - 11;60;203;1081;851;2194
21.03.2015;11 - 12;76;183;1077;1016;2352
21.03.2015;12 - 13;89;230;1029;1148;2496
21.03.2015;13 - 14;99;272;949;1162;2482
21.03.2015;14 - 15;91;297;833;1137;2359
21.03.2015;15 - 16;69;254;705;1075;2102
21.03.2015;16 - 17;57;234;522;985;1798
21.03.2015;17 - 18;29;177;394;853;1452
21.03.2015;18 - 19;28;150;263;726;1166
21.03.2015;19 - 20;35;147;205;593;980
21.03.2015;20 - 21;44;112;164;533;854
21.03.2015;21 - 22;45;96;141;430;712
21.03.2015;22 - 23;63;78;125;338;605
21.03.2015;23 - 00;76;111;149;310;647
22.03.2015;00 - 01;91;251;265;262;870
22.03.2015;01 - 02;144;463;454;228;1290
22.03.2015;02 - 03;231;666;651;204;1752
22.03.2015;03 - 04;299;795;806;141;2041
22.03.2015;04 - 05;366;791;936;122;2214
22.03.2015;05 - 06;364;701;974;93;2132
22.03.2015;06 - 07;377;687;1095;66;2225
22.03.2015;07 - 08;392;814;1085;73;2364
22.03.2015;08 - 09;383;874;1183;87;2527
22.03.2015;09 - 10;414;887;1295;107;2704
22.03.2015;10 - 11;387;942;1477;238;3044
22.03.2015;11 - 12;358;916;1577;407;3259
22.03.2015;12 - 13;305;884;1567;487;3243
22.03.2015;13 - 14;279;808;1528;520;3134
22.03.2015;14 - 15;288;727;1497;535;3047
22.03.2015;15 - 16;286;686;1482;532;2986
22.03.2015;16 - 17;276;741;1404;476;2898
22.03.2015;17 - 18;287;793;1372;398;2850
22.03.2015;18 - 19;307;835;1373;365;2881
22.03.2015;19 - 20;305;827;1398;381;2911
22.03.2015;20 - 21;339;762;1430;443;2975
22.03.2015;21 - 22;323;705;1443;477;2948
22.03.2015;22 - 23;301;663;1475;543;2983
22.03.2015;23 - 00;307;552;1513;591;2963
23.03.2015;00 - 01;288;497;1560;595;2940
23.03.2015;01 - 02;271;509;1585;604;2968
23.03.2015;02 - 03;237;526;1574;605;2942
23.03.2015;03 - 04;214;577;1604;634;3029
23.03.2015;04 - 05;199;533;1624;652;3008
23.03.2015;05 - 06;166;484;1611;660;2921
23.03.2015;06 - 07;125;449;1616;666;2856
23.03.2015;07 - 08;78;440;1626;678;2824
23.03.2015;08 - 09;41;422;1605;679;2746
23.03.2015;09 - 10;10;386;1595;689;2679
23.03.2015;10 - 11;3;309;1590;715;2616
23.03.2015;11 - 12;1;337;1614;771;2724
23.03.2015;12 - 13;1;430;1657;848;2935
23.03.2015;13 - 14;2;456;1651;905;3014
23.03.2015;14 - 15;4;494;1647;914;3059
23.03.2015;15 - 16;3;471;1657;899;3030
23.03.2015;16 - 17;6;601;1638;840;3085
23.03.2015;17 - 18;9;755;1648;789;3202
23.03.2015;18 - 19;9;835;1625;735;3203
23.03.2015;19 - 20;10;937;1588;700;3236
23.03.2015;20 - 21;20;983;1543;692;3238
23.03.2015;21 - 22;36;1017;1491;656;3200
23.03.2015;22 - 23;79;988;1386;615;3068
23.03.2015;23 - 00;112;918;1289;587;2906
24.03.2015;00 - 01;136;890;1210;545;2782
24.03.2015;01 - 02;152;856;1102;459;2569
24.03.2015;02 - 03;171;945;1060;366;2542
24.03.2015;03 - 04;205;1000;1027;276;2509
24.03.2015;04 - 05;224;944;966;253;2387
24.03.2015;05 - 06;255;924;839;252;2270
24.03.2015;06 - 07;291;919;761;227;2197
24.03.2015;07 - 08;336;800;601;216;1953
24.03.2015;08 - 09;339;840;408;184;1771
24.03.2015;09 - 10;348;813;268;160;1588
24.03.2015;10 - 11;361;792;212;94;1460
24.03.2015;11 - 12;359;792;154;75;1380
24.03.2015;12 - 13;326;764;132;52;1274
24.03.2015;13 - 14;325;726;116;45;1213
24.03.2015;14 - 15;318;679;111;46;1154
24.03.2015;15 - 16;274;589;104;45;1012
24.03.2015;16 - 17;235;539;99;60;933
24.03.2015;17 - 18;180;484;147;65;876
24.03.2015;18 - 19;196;430;243;59;927
24.03.2015;19 - 20;195;382;335;53;965
24.03.2015;20 - 21;171;426;425;40;1062
24.03.2015;21 - 22;148;403;463;32;1047
24.03.2015;22 - 23;120;332;509;46;1007
24.03.2015;23 - 00;70;302;589;99;1060
25.03.2015;00 - 01;38;268;673;149;1128
25.03.2015;01 - 02;23;212;804;181;1220
25.03.2015;02 - 03;29;168;929;197;1323
25.03.2015;03 - 04;62;157;1032;195;1447
25.03.2015;04 - 05;127;167;1129;223;1646
25.03.2015;05 - 06;162;158;1141;285;1746
25.03.2015;06 - 07;198;177;1158;389;1922
25.03.2015;07 - 08;216;192;1163;436;2007
25.03.2015;08 - 09;222;160;1166;470;2018
25.03.2015;09 - 10;213;149;1089;515;1966
25.03.2015;10 - 11;175;163;991;541;1869
25.03.2015;11 - 12;177;193;940;562;1873
25.03.2015;12 - 13;175;208;903;644;1931
25.03.2015;13 - 14;187;209;897;742;2034
25.03.2015;14 - 15;195;216;903;895;2209
25.03.2015;15 - 16;173;234;892;1018;2317
25.03.2015;16 - 17;154;224;904;1057;2339
25.03.2015;17 - 18;125;236;913;1051;2325
25.03.2015;18 - 19;157;317;932;1086;2493
25.03.2015;19 - 20;198;493;1034;1108;2832
25.03.2015;20 - 21;191;594;1065;1130;2981
25.03.2015;21 - 22;216;631;1103;1139;3089
25.03.2015;22 - 23;217;658;1158;1112;3144
25.03.2015;23 - 00;230;649;1163;1093;3136
26.03.2015;00 - 01;229;657;1037;1107;3030
26.03.2015;01 - 02;203;677;1100;1099;3079
26.03.2015;02 - 03;189;682;1118;1083;3072
26.03.2015;03 - 04;194;653;1144;1091;3082
26.03.2015;04 - 05;195;638;1216;1096;3146
26.03.2015;05 - 06;201;688;1233;1072;3194
26.03.2015;06 - 07;190;730;1237;979;3136
26.03.2015;07 - 08;163;752;1252;862;3028
26.03.2015;08 - 09;138;662;1250;769;2819
26.03.2015;09 - 10;120;623;1218;585;2546
26.03.2015;10 - 11;146;732;1187;433;2498
26.03.2015;11 - 12;215;842;1108;353;2519
26.03.2015;12 - 13;219;916;1024;268;2426
26.03.2015;13 - 14;228;981;944;252;2405
26.03.2015;14 - 15;224;1028;864;235;2352
26.03.2015;15 - 16;219;1038;792;183;2230
26.03.2015;16 - 17;224;1024;721;135;2104
26.03.2015;17 - 18;261;1049;664;93;2066
26.03.2015;18 - 19;297;1081;602;103;2083
26.03.2015;19 - 20;315;1096;560;84;2055
26.03.2015;20 - 21;343;1107;528;37;2016
26.03.2015;21 - 22;370;1078;439;34;1921
26.03.2015;22 - 23;394;1014;385;44;1838
26.03.2015;23 - 00;409;936;297;54;1696
27.03.2015;00 - 01;387;800;211;51;1449
27.03.2015;01 - 02;378;766;160;47;1350
27.03.2015;02 - 03;388;666;137;46;1237
27.03.2015;03 - 04;356;577;135;56;1124
27.03.2015;04 - 05;341;523;135;57;1055
27.03.2015;05 - 06;312;478;128;51;969
27.03.2015;06 - 07;290;449;116;51;905
27.03.2015;07 - 08;254;409;96;38;797
27.03.2015;08 - 09;198;332;87;19;636
27.03.2015;09 - 10;181;275;74;15;546
27.03.2015;10 - 11;155;215;73;24;468
27.03.2015;11 - 12;156;193;101;32;482
27.03.2015;12 - 13;120;189;118;39;467
27.03.2015;13 - 14;99;170;135;46;449
27.03.2015;14 - 15;99;146;147;55;448
27.03.2015;15 - 16;117;141;138;51;448
27.03.2015;16 - 17;127;127;147;50;452
27.03.2015;17 - 18;143;132;147;44;466
27.03.2015;18 - 19;156;125;154;43;478
27.03.2015;19 - 20;170;107;170;66;512
27.03.2015;20 - 21;176;108;197;89;571
27.03.2015;21 - 22;151;117;240;152;659
27.03.2015;22 - 23;133;151;287;199;770
27.03.2015;23 - 00;140;130;288;223;781
28.03.2015;00 - 01;133;158;339;257;888
28.03.2015;01 - 02;116;185;401;321;1024
28.03.2015;02 - 03;94;210;388;344;1037
28.03.2015;03 - 04;70;194;359;281;905
28.03.2015;04 - 05;50;153;379;244;826
28.03.2015;05 - 06;48;146;363;237;794
28.03.2015;06 - 07;27;184;355;225;791
28.03.2015;07 - 08;24;175;285;176;660
28.03.2015;08 - 09;32;177;250;144;603
28.03.2015;09 - 10;35;140;250;149;575
28.03.2015;10 - 11;30;103;252;123;508
28.03.2015;11 - 12;31;93;251;130;505
28.03.2015;12 - 13;23;123;226;150;522
28.03.2015;13 - 14;28;152;197;172;548
28.03.2015;14 - 15;35;138;181;169;524
28.03.2015;15 - 16;35;153;198;188;573
28.03.2015;16 - 17;42;210;230;221;703
28.03.2015;17 - 18;53;324;288;274;939
28.03.2015;18 - 19;81;575;464;407;1527
28.03.2015;19 - 20;102;791;657;562;2112
28.03.2015;20 - 21;110;967;748;728;2554
28.03.2015;21 - 22;154;1051;815;833;2853
28.03.2015;22 - 23;165;1044;921;889;3019
28.03.2015;23 - 00;187;1072;1043;932;3235
29.03.2015;00 - 01;232;1129;1228;988;3578
29.03.2015;01 - 02;262;1169;1238;1056;3725
29.03.2015;02 - 03;;;;;
29.03.2015;03 - 04;314;1198;1201;1061;3773
29.03.2015;04 - 05;309;1164;1242;1033;3748
29.03.2015;05 - 06;303;1133;1239;987;3661
29.03.2015;06 - 07;277;1136;1195;968;3577
29.03.2015;07 - 08;275;1123;1144;944;3486
29.03.2015;08 - 09;296;1136;1079;872;3384
29.03.2015;09 - 10;297;1132;1037;796;3263
29.03.2015;10 - 11;333;1093;986;749;3161
29.03.2015;11 - 12;329;1096;907;636;2969
29.03.2015;12 - 13;338;1089;872;602;2902
29.03.2015;13 - 14;373;1073;866;576;2888
29.03.2015;14 - 15;383;1010;814;509;2717
29.03.2015;15 - 16;401;945;764;426;2536
29.03.2015;16 - 17;411;911;697;403;2421
29.03.2015;17 - 18;402;880;533;375;2190
29.03.2015;18 - 19;383;823;375;374;1955
29.03.2015;19 - 20;389;770;322;358;1840
29.03.2015;20 - 21;393;729;303;376;1801
29.03.2015;21 - 22;397;665;298;363;1723
29.03.2015;22 - 23;391;583;300;296;1570
29.03.2015;23 - 00;378;480;253;232;1342
30.03.2015;00 - 01;362;373;207;166;1108
30.03.2015;01 - 02;309;276;205;116;906
30.03.2015;02 - 03;275;225;176;112;788
30.03.2015;03 - 04;265;184;138;187;775
30.03.2015;04 - 05;239;160;124;266;789
30.03.2015;05 - 06;219;107;153;332;810
30.03.2015;06 - 07;186;62;176;387;812
30.03.2015;07 - 08;152;71;184;464;871
30.03.2015;08 - 09;133;84;196;520;934
30.03.2015;09 - 10;119;89;245;641;1094
30.03.2015;10 - 11;111;102;290;758;1262
30.03.2015;11 - 12;105;119;318;870;1411
30.03.2015;12 - 13;95;119;382;970;1566
30.03.2015;13 - 14;87;125;476;1075;1762
30.03.2015;14 - 15;77;132;558;1127;1894
30.03.2015;15 - 16;71;148;631;1171;2021
30.03.2015;16 - 17;58;138;669;1202;2067
30.03.2015;17 - 18;50;159;703;1198;2110
30.03.2015;18 - 19;43;194;734;1154;2125
30.03.2015;19 - 20;44;225;796;1088;2153
30.03.2015;20 - 21;47;272;797;1086;2203
30.03.2015;21 - 22;50;278;851;1114;2293
30.03.2015;22 - 23;52;265;829;1157;2304
30.03.2015;23 - 00;48;254;813;1137;2251
31.03.2015;00 - 01;45;262;802;1103;2212
31.03.2015;01 - 02;58;295;788;1078;2219
31.03.2015;02 - 03;68;309;779;901;2057
31.03.2015;03 - 04;68;304;763;718;1853
31.03.2015;04 - 05;69;315;682;545;1611
31.03.2015;05 - 06;70;352;630;467;1520
31.03.2015;06 - 07;75;379;564;404;1421
31.03.2015;07 - 08;74;351;495;369;1289
31.03.2015;08 - 09;65;307;374;406;1152
31.03.2015;09 - 10;60;221;249;402;932
31.03.2015;10 - 11;54;168;201;385;807
31.03.2015;11 - 12;47;161;156;422;786
31.03.2015;12 - 13;39;173;127;462;801
31.03.2015;13 - 14;33;201;112;453;800
31.03.2015;14 - 15;28;196;115;375;714
31.03.2015;15 - 16;23;197;136;299;655
31.03.2015;16 - 17;18;206;127;229;580
31.03.2015;17 - 18;15;228;143;214;601
31.03.2015;18 - 19;21;236;176;169;601
31.03.2015;19 - 20;35;266;174;186;661
31.03.2015;20 - 21;47;352;235;176;810
31.03.2015;21 - 22;52;383;266;184;886
31.03.2015;22 - 23;54;335;288;226;903
31.03.2015;23 - 00;53;291;302;250;896
01.04.2015;00 - 01;61;292;274;276;903
01.04.2015;01 - 02;74;292;277;291;933
01.04.2015;02 - 03;80;292;250;296;919
01.04.2015;03 - 04;94;278;242;384;998
01.04.2015;04 - 05;114;281;267;468;1131
01.04.2015;05 - 06;136;249;270;528;1183
01.04.2015;06 - 07;140;206;275;570;1191
01.04.2015;07 - 08;123;181;249;573;1126
01.04.2015;08 - 09;115;164;215;572;1066
01.04.2015;09 - 10;81;101;187;585;954
01.04.2015;10 - 11;57;95;174;618;944
01.04.2015;11 - 12;66;88;185;643;982
01.04.2015;12 - 13;90;107;198;620;1016
01.04.2015;13 - 14;107;110;223;599;1039
01.04.2015;14 - 15;131;139;262;712;1245
01.04.2015;15 - 16;136;146;287;808;1376
01.04.2015;16 - 17;132;165;325;807;1429
01.04.2015;17 - 18;130;181;352;858;1520
01.04.2015;18 - 19;136;172;325;885;1518
01.04.2015;19 - 20;185;191;304;907;1587
01.04.2015;20 - 21;217;282;306;914;1718
01.04.2015;21 - 22;244;312;316;898;1770
01.04.2015;22 - 23;238;339;327;900;1803
01.04.2015;23 - 00;194;351;342;865;1752
02.04.2015;00 - 01;155;341;300;812;1608
02.04.2015;01 - 02;136;342;351;766;1594
02.04.2015;02 - 03;141;358;403;681;1583
02.04.2015;03 - 04;128;390;439;616;1572
02.04.2015;04 - 05;111;430;476;546;1563
02.04.2015;05 - 06;106;490;481;481;1559
02.04.2015;06 - 07;96;521;511;424;1552
02.04.2015;07 - 08;84;510;525;368;1488
02.04.2015;08 - 09;65;465;455;289;1273
02.04.2015;09 - 10;52;364;365;313;1094
02.04.2015;10 - 11;35;300;361;298;994
02.04.2015;11 - 12;35;328;384;292;1039
02.04.2015;12 - 13;25;370;471;306;1172
02.04.2015;13 - 14;24;444;595;411;1474
02.04.2015;14 - 15;33;506;708;492;1739
02.04.2015;15 - 16;46;570;702;515;1834
02.04.2015;16 - 17;54;651;719;502;1927
02.04.2015;17 - 18;53;689;709;419;1871
02.04.2015;18 - 19;55;600;594;409;1659
02.04.2015;19 - 20;81;615;499;317;1512
02.04.2015;20 - 21;109;739;632;389;1868
02.04.2015;21 - 22;122;823;748;511;2204
02.04.2015;22 - 23;110;853;810;444;2217
02.04.2015;23 - 00;96;865;845;460;2267
03.04.2015;00 - 01;94;849;834;485;2262
03.04.2015;01 - 02;110;869;798;539;2317
03.04.2015;02 - 03;108;915;841;499;2363
03.04.2015;03 - 04;118;917;811;444;2290
03.04.2015;04 - 05;138;895;812;423;2268
03.04.2015;05 - 06;140;853;785;394;2172
03.04.2015;06 - 07;148;858;757;383;2146
03.04.2015;07 - 08;127;806;682;305;1919
03.04.2015;08 - 09;91;692;495;166;1444
03.04.2015;09 - 10;84;586;416;89;1175
03.04.2015;10 - 11;87;554;405;107;1153
03.04.2015;11 - 12;68;544;370;191;1173
03.04.2015;12 - 13;56;499;368;235;1159
03.04.2015;13 - 14;61;495;398;278;1232
03.04.2015;14 - 15;75;494;421;341;1331
03.04.2015;15 - 16;64;453;439;389;1345
03.04.2015;16 - 17;55;468;449;411;1382
03.04.2015;17 - 18;51;505;371;374;1301
03.04.2015;18 - 19;51;480;373;298;1202
03.04.2015;19 - 20;52;475;302;210;1039
03.04.2015;20 - 21;71;528;385;198;1182
03.04.2015;21 - 22;97;607;473;175;1352
03.04.2015;22 - 23;87;643;539;205;1474
03.04.2015;23 - 00;71;612;591;243;1517
04.04.2015;00 - 01;54;609;612;251;1527
04.04.2015;01 - 02;49;614;703;261;1628
04.04.2015;02 - 03;65;605;756;318;1744
04.04.2015;03 - 04;83;614;793;368;1858
