Wind power SE in MWh;;;;;;
Data was last updated 24-09-2018;;;;;;
;Hours;SE1;SE2;SE3;SE4;SE
01.01.2017;00 - 01;264;876;1252;1191;3584
01.01.2017;01 - 02;200;829;1159;1184;3372
01.01.2017;02 - 03;188;784;1071;1193;3235
01.01.2017;03 - 04;157;671;969;1206;3003
01.01.2017;04 - 05;133;568;983;1198;2881
01.01.2017;05 - 06;111;507;952;1169;2738
01.01.2017;06 - 07;150;408;944;1091;2593
01.01.2017;07 - 08;172;441;933;1010;2555
01.01.2017;08 - 09;164;487;920;933;2504
01.01.2017;09 - 10;180;451;849;856;2336
01.01.2017;10 - 11;219;421;789;762;2190
01.01.2017;11 - 12;223;473;710;628;2035
01.01.2017;12 - 13;212;614;623;462;1910
01.01.2017;13 - 14;219;673;622;417;1931
01.01.2017;14 - 15;213;691;682;408;1995
01.01.2017;15 - 16;194;745;749;356;2043
01.01.2017;16 - 17;172;864;829;350;2215
01.01.2017;17 - 18;130;968;914;340;2352
01.01.2017;18 - 19;107;1069;1002;389;2567
01.01.2017;19 - 20;92;1036;1036;416;2580
01.01.2017;20 - 21;137;965;1097;441;2640
01.01.2017;21 - 22;143;988;1048;442;2621
01.01.2017;22 - 23;98;1009;993;402;2503
01.01.2017;23 - 00;102;884;1065;394;2444
02.01.2017;00 - 01;108;824;1128;421;2480
02.01.2017;01 - 02;96;781;1058;479;2412
02.01.2017;02 - 03;99;689;1055;524;2368
02.01.2017;03 - 04;113;710;1051;511;2385
02.01.2017;04 - 05;95;811;1075;498;2479
02.01.2017;05 - 06;71;807;1048;509;2435
02.01.2017;06 - 07;54;742;1055;481;2334
02.01.2017;07 - 08;65;677;950;505;2197
02.01.2017;08 - 09;51;582;909;504;2046
02.01.2017;09 - 10;41;575;860;443;1920
02.01.2017;10 - 11;38;570;779;359;1746
02.01.2017;11 - 12;43;557;707;347;1655
02.01.2017;12 - 13;47;538;675;344;1604
02.01.2017;13 - 14;48;573;644;325;1589
02.01.2017;14 - 15;47;572;628;325;1572
02.01.2017;15 - 16;61;568;688;321;1638
02.01.2017;16 - 17;62;555;733;363;1712
02.01.2017;17 - 18;54;561;795;379;1789
02.01.2017;18 - 19;41;531;793;368;1733
02.01.2017;19 - 20;33;481;754;358;1626
02.01.2017;20 - 21;37;416;681;348;1482
02.01.2017;21 - 22;30;384;613;344;1371
02.01.2017;22 - 23;16;322;508;315;1162
02.01.2017;23 - 00;12;268;450;303;1033
03.01.2017;00 - 01;12;197;326;352;888
03.01.2017;01 - 02;12;162;306;318;798
03.01.2017;02 - 03;13;118;307;318;756
03.01.2017;03 - 04;13;90;310;363;776
03.01.2017;04 - 05;19;106;388;336;849
03.01.2017;05 - 06;27;159;478;341;1006
03.01.2017;06 - 07;34;240;534;378;1186
03.01.2017;07 - 08;24;398;583;400;1406
03.01.2017;08 - 09;27;594;600;379;1600
03.01.2017;09 - 10;28;781;651;461;1921
03.01.2017;10 - 11;51;816;760;467;2093
03.01.2017;11 - 12;67;775;860;506;2209
03.01.2017;12 - 13;62;820;912;495;2289
03.01.2017;13 - 14;73;953;1030;526;2582
03.01.2017;14 - 15;71;957;1022;652;2702
03.01.2017;15 - 16;96;999;1207;863;3165
03.01.2017;16 - 17;119;1052;1217;1113;3501
03.01.2017;17 - 18;159;1051;1191;1197;3598
03.01.2017;18 - 19;196;1068;1292;1297;3853
03.01.2017;19 - 20;174;1085;1378;1332;3969
03.01.2017;20 - 21;168;1103;1401;1356;4028
03.01.2017;21 - 22;192;1076;1410;1371;4051
03.01.2017;22 - 23;208;1126;1448;1340;4122
03.01.2017;23 - 00;211;1151;1354;1319;4035
04.01.2017;00 - 01;215;1123;1302;1323;3963
04.01.2017;01 - 02;208;1191;1414;1329;4142
04.01.2017;02 - 03;211;1195;1509;1326;4240
04.01.2017;03 - 04;203;1230;1537;1262;4232
04.01.2017;04 - 05;219;1150;1537;1198;4104
04.01.2017;05 - 06;220;1112;1541;1135;4008
04.01.2017;06 - 07;193;1102;1500;1181;3976
04.01.2017;07 - 08;158;974;1487;1256;3874
04.01.2017;08 - 09;146;934;1507;1240;3827
04.01.2017;09 - 10;128;972;1437;1177;3715
04.01.2017;10 - 11;99;889;1414;1161;3564
04.01.2017;11 - 12;99;866;1343;1180;3488
04.01.2017;12 - 13;102;758;1314;1151;3325
04.01.2017;13 - 14;100;724;1302;1081;3207
04.01.2017;14 - 15;110;622;1277;1059;3068
04.01.2017;15 - 16;96;565;1335;1087;3084
04.01.2017;16 - 17;93;504;1364;1123;3083
04.01.2017;17 - 18;77;441;1399;1156;3073
04.01.2017;18 - 19;73;373;1435;1171;3052
04.01.2017;19 - 20;66;319;1359;1169;2913
04.01.2017;20 - 21;53;298;1354;1156;2860
04.01.2017;21 - 22;45;255;1360;1087;2747
04.01.2017;22 - 23;52;241;1270;1058;2620
04.01.2017;23 - 00;66;253;1237;1009;2565
05.01.2017;00 - 01;85;268;1284;845;2482
05.01.2017;01 - 02;108;287;1252;861;2507
05.01.2017;02 - 03;104;309;1206;835;2454
05.01.2017;03 - 04;108;327;1138;829;2402
05.01.2017;04 - 05;116;316;1080;813;2325
05.01.2017;05 - 06;112;309;997;765;2184
05.01.2017;06 - 07;130;256;968;840;2194
05.01.2017;07 - 08;143;233;939;848;2163
05.01.2017;08 - 09;142;235;879;836;2092
05.01.2017;09 - 10;123;202;835;789;1949
05.01.2017;10 - 11;118;149;651;748;1667
05.01.2017;11 - 12;124;122;489;755;1490
05.01.2017;12 - 13;109;94;384;760;1348
05.01.2017;13 - 14;94;90;327;727;1238
05.01.2017;14 - 15;92;88;284;637;1101
05.01.2017;15 - 16;76;98;265;583;1022
05.01.2017;16 - 17;73;133;249;582;1037
05.01.2017;17 - 18;88;149;221;587;1045
05.01.2017;18 - 19;113;233;203;564;1114
05.01.2017;19 - 20;136;287;205;515;1142
05.01.2017;20 - 21;147;404;230;504;1284
05.01.2017;21 - 22;192;459;337;490;1479
05.01.2017;22 - 23;259;657;445;453;1814
05.01.2017;23 - 00;307;811;594;434;2146
06.01.2017;00 - 01;346;927;679;451;2402
06.01.2017;01 - 02;363;1134;707;425;2629
06.01.2017;02 - 03;390;1179;748;367;2684
06.01.2017;03 - 04;424;1195;824;323;2767
06.01.2017;04 - 05;424;1274;931;269;2898
06.01.2017;05 - 06;425;1249;991;225;2890
06.01.2017;06 - 07;407;1340;1134;181;3061
06.01.2017;07 - 08;422;1438;1244;139;3243
06.01.2017;08 - 09;434;1574;1361;103;3472
06.01.2017;09 - 10;444;1671;1381;99;3596
06.01.2017;10 - 11;469;1708;1368;105;3650
06.01.2017;11 - 12;483;1728;1320;101;3633
06.01.2017;12 - 13;483;1680;1261;88;3512
06.01.2017;13 - 14;490;1679;1269;77;3514
06.01.2017;14 - 15;489;1654;1279;87;3509
06.01.2017;15 - 16;489;1615;1376;127;3606
06.01.2017;16 - 17;492;1606;1481;207;3785
06.01.2017;17 - 18;482;1629;1543;291;3944
06.01.2017;18 - 19;489;1621;1607;372;4089
06.01.2017;19 - 20;497;1611;1675;442;4225
06.01.2017;20 - 21;497;1600;1718;531;4347
06.01.2017;21 - 22;496;1624;1756;641;4517
06.01.2017;22 - 23;488;1700;1797;693;4678
06.01.2017;23 - 00;482;1731;1831;739;4783
07.01.2017;00 - 01;457;1664;1827;824;4772
07.01.2017;01 - 02;444;1617;1808;863;4731
07.01.2017;02 - 03;435;1587;1776;884;4682
07.01.2017;03 - 04;437;1541;1662;938;4578
07.01.2017;04 - 05;451;1599;1601;970;4621
07.01.2017;05 - 06;453;1623;1440;987;4502
07.01.2017;06 - 07;463;1590;1166;988;4207
07.01.2017;07 - 08;461;1662;928;969;4020
07.01.2017;08 - 09;457;1555;655;902;3568
07.01.2017;09 - 10;466;1494;586;775;3322
07.01.2017;10 - 11;476;1525;534;594;3129
07.01.2017;11 - 12;457;1466;526;481;2930
07.01.2017;12 - 13;459;1386;528;337;2711
07.01.2017;13 - 14;475;1477;471;216;2640
07.01.2017;14 - 15;456;1514;456;158;2584
07.01.2017;15 - 16;456;1476;514;126;2571
07.01.2017;16 - 17;436;1378;560;112;2485
07.01.2017;17 - 18;427;1391;614;140;2571
07.01.2017;18 - 19;410;1411;618;142;2580
07.01.2017;19 - 20;388;1470;526;152;2536
07.01.2017;20 - 21;386;1395;378;153;2313
07.01.2017;21 - 22;373;1344;316;156;2189
07.01.2017;22 - 23;368;1280;210;147;2005
07.01.2017;23 - 00;371;1182;129;121;1802
08.01.2017;00 - 01;351;1039;99;106;1595
08.01.2017;01 - 02;310;907;110;87;1413
08.01.2017;02 - 03;277;894;184;66;1420
08.01.2017;03 - 04;281;1073;220;54;1628
08.01.2017;04 - 05;267;1167;291;43;1768
08.01.2017;05 - 06;298;1225;416;34;1972
08.01.2017;06 - 07;377;1414;578;25;2394
08.01.2017;07 - 08;401;1552;739;20;2712
08.01.2017;08 - 09;439;1574;854;20;2887
08.01.2017;09 - 10;468;1538;891;17;2914
08.01.2017;10 - 11;469;1545;940;27;2981
08.01.2017;11 - 12;488;1605;1000;44;3137
08.01.2017;12 - 13;493;1721;1048;48;3310
08.01.2017;13 - 14;502;1785;1144;59;3490
08.01.2017;14 - 15;492;1764;1198;74;3528
08.01.2017;15 - 16;489;1752;1218;118;3577
08.01.2017;16 - 17;479;1747;1246;165;3638
08.01.2017;17 - 18;478;1743;1248;220;3688
08.01.2017;18 - 19;488;1751;1212;251;3703
08.01.2017;19 - 20;463;1685;1139;283;3570
08.01.2017;20 - 21;453;1653;1026;242;3374
08.01.2017;21 - 22;469;1605;863;259;3196
08.01.2017;22 - 23;458;1516;711;292;2978
08.01.2017;23 - 00;431;1491;622;303;2847
09.01.2017;00 - 01;435;1510;537;314;2795
09.01.2017;01 - 02;431;1413;480;331;2656
09.01.2017;02 - 03;455;1367;440;326;2588
09.01.2017;03 - 04;448;1409;492;316;2666
09.01.2017;04 - 05;446;1444;547;319;2757
09.01.2017;05 - 06;450;1467;636;325;2878
09.01.2017;06 - 07;457;1519;712;339;3027
09.01.2017;07 - 08;457;1370;720;345;2892
09.01.2017;08 - 09;455;1254;847;370;2927
09.01.2017;09 - 10;397;1099;987;406;2890
09.01.2017;10 - 11;378;982;1000;399;2759
09.01.2017;11 - 12;380;789;1083;372;2625
09.01.2017;12 - 13;347;837;1116;324;2624
09.01.2017;13 - 14;341;800;1117;353;2612
09.01.2017;14 - 15;308;758;1081;403;2550
09.01.2017;15 - 16;248;713;1106;404;2470
09.01.2017;16 - 17;195;780;1135;376;2485
09.01.2017;17 - 18;154;870;1151;370;2545
09.01.2017;18 - 19;134;811;1250;403;2598
09.01.2017;19 - 20;116;861;1306;476;2759
09.01.2017;20 - 21;134;1016;1379;564;3093
09.01.2017;21 - 22;111;1081;1422;674;3288
09.01.2017;22 - 23;81;1054;1488;775;3398
09.01.2017;23 - 00;75;1123;1470;851;3519
10.01.2017;00 - 01;66;1202;1443;882;3593
10.01.2017;01 - 02;69;1274;1369;885;3597
10.01.2017;02 - 03;63;1274;1369;870;3576
10.01.2017;03 - 04;64;1266;1276;871;3478
10.01.2017;04 - 05;51;1289;1258;871;3468
10.01.2017;05 - 06;44;1268;1186;840;3337
10.01.2017;06 - 07;27;1160;1135;800;3121
10.01.2017;07 - 08;20;1192;1156;803;3171
10.01.2017;08 - 09;31;1223;1112;836;3202
10.01.2017;09 - 10;30;1213;1149;848;3241
10.01.2017;10 - 11;44;1220;1124;856;3244
10.01.2017;11 - 12;49;1227;1085;835;3195
10.01.2017;12 - 13;61;1215;1108;818;3202
10.01.2017;13 - 14;85;1248;1151;818;3301
10.01.2017;14 - 15;120;1233;1214;838;3406
10.01.2017;15 - 16;151;1298;1268;840;3557
10.01.2017;16 - 17;177;1330;1356;844;3707
10.01.2017;17 - 18;206;1375;1462;840;3883
10.01.2017;18 - 19;231;1407;1518;827;3983
10.01.2017;19 - 20;220;1481;1551;800;4053
10.01.2017;20 - 21;226;1534;1557;785;4103
10.01.2017;21 - 22;235;1662;1599;828;4324
10.01.2017;22 - 23;257;1772;1638;842;4510
10.01.2017;23 - 00;284;1769;1657;852;4562
11.01.2017;00 - 01;319;1746;1692;932;4689
11.01.2017;01 - 02;350;1782;1728;974;4835
11.01.2017;02 - 03;368;1804;1748;1001;4920
11.01.2017;03 - 04;378;1807;1785;1058;5027
11.01.2017;04 - 05;404;1784;1799;1115;5103
11.01.2017;05 - 06;426;1777;1813;1158;5174
11.01.2017;06 - 07;440;1811;1806;1226;5283
11.01.2017;07 - 08;457;1774;1801;1300;5332
11.01.2017;08 - 09;450;1754;1816;1340;5360
11.01.2017;09 - 10;450;1653;1835;1368;5306
11.01.2017;10 - 11;435;1603;1842;1359;5239
11.01.2017;11 - 12;421;1610;1862;1346;5240
11.01.2017;12 - 13;417;1630;1868;1347;5263
11.01.2017;13 - 14;382;1656;1864;1300;5201
11.01.2017;14 - 15;390;1637;1897;1296;5221
11.01.2017;15 - 16;379;1675;1901;1266;5221
11.01.2017;16 - 17;420;1681;1869;1263;5234
11.01.2017;17 - 18;419;1620;1812;1276;5127
11.01.2017;18 - 19;445;1513;1810;1298;5066
11.01.2017;19 - 20;435;1486;1788;1285;4993
11.01.2017;20 - 21;444;1391;1773;1259;4868
11.01.2017;21 - 22;464;1333;1724;1264;4785
11.01.2017;22 - 23;471;1266;1686;1242;4666
11.01.2017;23 - 00;454;1166;1627;1258;4504
12.01.2017;00 - 01;448;1078;1553;1257;4335
12.01.2017;01 - 02;463;960;1519;1254;4195
12.01.2017;02 - 03;465;848;1503;1239;4056
12.01.2017;03 - 04;461;732;1494;1231;3918
12.01.2017;04 - 05;413;669;1521;1238;3841
12.01.2017;05 - 06;380;688;1576;1258;3901
12.01.2017;06 - 07;341;656;1544;1250;3790
12.01.2017;07 - 08;344;634;1601;1262;3839
12.01.2017;08 - 09;313;591;1613;1284;3802
12.01.2017;09 - 10;289;574;1628;1263;3753
12.01.2017;10 - 11;290;556;1561;1265;3672
12.01.2017;11 - 12;276;507;1538;1303;3624
12.01.2017;12 - 13;273;453;1522;1344;3592
12.01.2017;13 - 14;252;391;1492;1339;3474
12.01.2017;14 - 15;231;371;1489;1333;3424
12.01.2017;15 - 16;219;327;1459;1342;3347
12.01.2017;16 - 17;212;271;1462;1314;3259
12.01.2017;17 - 18;202;233;1495;1261;3190
12.01.2017;18 - 19;189;188;1511;1197;3084
12.01.2017;19 - 20;160;176;1534;1135;3006
12.01.2017;20 - 21;153;142;1472;1058;2825
12.01.2017;21 - 22;162;99;1395;948;2603
12.01.2017;22 - 23;170;76;1333;854;2434
12.01.2017;23 - 00;173;66;1253;810;2302
13.01.2017;00 - 01;174;51;1145;761;2130
13.01.2017;01 - 02;162;32;1025;693;1912
13.01.2017;02 - 03;141;34;1010;583;1769
13.01.2017;03 - 04;124;42;949;454;1569
13.01.2017;04 - 05;109;45;912;373;1439
13.01.2017;05 - 06;102;39;857;239;1237
13.01.2017;06 - 07;88;43;741;165;1037
13.01.2017;07 - 08;74;48;635;119;877
13.01.2017;08 - 09;67;46;515;83;711
13.01.2017;09 - 10;60;43;439;64;607
13.01.2017;10 - 11;43;44;349;46;481
13.01.2017;11 - 12;34;71;273;38;416
13.01.2017;12 - 13;27;173;228;49;478
13.01.2017;13 - 14;20;344;207;58;628
13.01.2017;14 - 15;15;420;212;53;700
13.01.2017;15 - 16;8;457;284;55;804
13.01.2017;16 - 17;8;485;327;64;884
13.01.2017;17 - 18;8;469;380;71;928
13.01.2017;18 - 19;11;343;441;90;884
13.01.2017;19 - 20;20;325;514;98;956
13.01.2017;20 - 21;25;358;524;125;1033
13.01.2017;21 - 22;26;403;507;153;1090
13.01.2017;22 - 23;36;491;517;160;1203
13.01.2017;23 - 00;38;532;497;155;1223
14.01.2017;00 - 01;50;603;543;155;1350
14.01.2017;01 - 02;58;662;560;176;1456
14.01.2017;02 - 03;78;760;529;188;1554
14.01.2017;03 - 04;81;845;533;203;1662
14.01.2017;04 - 05;112;843;567;201;1722
14.01.2017;05 - 06;114;776;577;192;1659
14.01.2017;06 - 07;131;733;550;217;1632
14.01.2017;07 - 08;140;754;495;232;1621
14.01.2017;08 - 09;151;844;496;241;1732
14.01.2017;09 - 10;143;909;546;211;1809
14.01.2017;10 - 11;154;891;520;179;1744
14.01.2017;11 - 12;164;870;419;165;1618
14.01.2017;12 - 13;171;877;390;140;1578
14.01.2017;13 - 14;172;1000;392;101;1664
14.01.2017;14 - 15;179;1008;419;98;1704
14.01.2017;15 - 16;153;967;497;91;1707
14.01.2017;16 - 17;135;902;632;90;1759
14.01.2017;17 - 18;118;714;687;95;1614
14.01.2017;18 - 19;157;779;679;83;1698
14.01.2017;19 - 20;181;917;665;69;1832
14.01.2017;20 - 21;189;825;659;61;1734
14.01.2017;21 - 22;197;938;616;109;1860
14.01.2017;22 - 23;191;926;627;141;1885
14.01.2017;23 - 00;178;956;687;162;1983
15.01.2017;00 - 01;171;1134;763;191;2259
15.01.2017;01 - 02;203;1159;775;227;2364
15.01.2017;02 - 03;192;1266;781;254;2492
15.01.2017;03 - 04;167;1419;844;264;2693
15.01.2017;04 - 05;175;1538;860;304;2878
15.01.2017;05 - 06;186;1492;911;370;2960
15.01.2017;06 - 07;220;1531;918;361;3030
15.01.2017;07 - 08;229;1585;892;367;3073
15.01.2017;08 - 09;228;1616;880;333;3057
15.01.2017;09 - 10;208;1676;854;322;3060
15.01.2017;10 - 11;204;1722;755;294;2975
15.01.2017;11 - 12;185;1701;664;258;2807
15.01.2017;12 - 13;183;1740;616;221;2760
15.01.2017;13 - 14;192;1667;603;212;2674
15.01.2017;14 - 15;190;1721;642;209;2761
15.01.2017;15 - 16;201;1742;692;226;2861
15.01.2017;16 - 17;185;1628;780;318;2910
15.01.2017;17 - 18;216;1627;884;380;3107
15.01.2017;18 - 19;269;1683;980;431;3363
15.01.2017;19 - 20;327;1573;1019;443;3361
15.01.2017;20 - 21;365;1442;1023;370;3201
15.01.2017;21 - 22;359;1325;1031;339;3053
15.01.2017;22 - 23;381;1207;1046;383;3016
15.01.2017;23 - 00;365;1174;1009;433;2981
16.01.2017;00 - 01;361;1130;996;453;2941
16.01.2017;01 - 02;343;1064;883;415;2705
16.01.2017;02 - 03;349;1027;970;380;2725
16.01.2017;03 - 04;333;912;982;361;2587
16.01.2017;04 - 05;305;793;926;395;2420
16.01.2017;05 - 06;284;707;867;421;2278
16.01.2017;06 - 07;254;604;838;396;2093
16.01.2017;07 - 08;216;550;823;420;2009
16.01.2017;08 - 09;192;426;706;486;1809
16.01.2017;09 - 10;144;396;601;379;1520
16.01.2017;10 - 11;111;329;535;251;1226
16.01.2017;11 - 12;94;316;404;166;981
16.01.2017;12 - 13;92;369;295;116;872
16.01.2017;13 - 14;103;337;217;121;778
16.01.2017;14 - 15;104;324;185;141;755
16.01.2017;15 - 16;104;320;208;153;784
16.01.2017;16 - 17;128;390;190;190;900
16.01.2017;17 - 18;176;485;143;200;1004
16.01.2017;18 - 19;236;745;83;206;1270
16.01.2017;19 - 20;324;958;52;231;1565
16.01.2017;20 - 21;372;1187;51;199;1810
16.01.2017;21 - 22;413;1387;81;145;2026
16.01.2017;22 - 23;425;1466;169;137;2197
16.01.2017;23 - 00;421;1531;302;134;2388
17.01.2017;00 - 01;398;1450;430;132;2410
17.01.2017;01 - 02;407;1364;573;135;2479
17.01.2017;02 - 03;414;1300;685;142;2541
17.01.2017;03 - 04;411;1282;780;128;2601
17.01.2017;04 - 05;387;1309;823;130;2648
17.01.2017;05 - 06;379;1267;851;96;2593
17.01.2017;06 - 07;359;1233;860;83;2535
17.01.2017;07 - 08;365;1195;846;99;2504
17.01.2017;08 - 09;371;1108;811;76;2365
17.01.2017;09 - 10;358;1190;887;78;2513
17.01.2017;10 - 11;364;1276;886;84;2611
17.01.2017;11 - 12;371;1305;918;91;2685
17.01.2017;12 - 13;376;1332;990;102;2800
17.01.2017;13 - 14;346;1266;1029;153;2794
17.01.2017;14 - 15;365;1244;994;182;2785
17.01.2017;15 - 16;410;1348;1044;213;3015
17.01.2017;16 - 17;423;1285;1019;249;2976
17.01.2017;17 - 18;444;1311;967;289;3011
17.01.2017;18 - 19;458;1327;944;318;3048
17.01.2017;19 - 20;478;1389;884;389;3140
17.01.2017;20 - 21;467;1275;848;446;3037
17.01.2017;21 - 22;465;1373;748;501;3087
17.01.2017;22 - 23;456;1290;705;535;2985
17.01.2017;23 - 00;438;1202;627;576;2844
18.01.2017;00 - 01;268;991;517;678;2454
18.01.2017;01 - 02;262;788;467;701;2218
18.01.2017;02 - 03;286;673;457;660;2075
18.01.2017;03 - 04;291;656;458;620;2025
18.01.2017;04 - 05;262;615;474;650;2001
18.01.2017;05 - 06;231;788;499;712;2229
18.01.2017;06 - 07;227;1102;595;716;2639
18.01.2017;07 - 08;212;1344;694;729;2979
18.01.2017;08 - 09;248;1395;885;725;3253
18.01.2017;09 - 10;246;1421;976;690;3334
18.01.2017;10 - 11;272;1419;1084;717;3491
18.01.2017;11 - 12;317;1528;1155;728;3728
18.01.2017;12 - 13;326;1435;1236;724;3720
18.01.2017;13 - 14;332;1493;1242;708;3775
18.01.2017;14 - 15;310;1630;1284;719;3943
18.01.2017;15 - 16;306;1798;1412;707;4224
18.01.2017;16 - 17;304;1865;1453;789;4411
18.01.2017;17 - 18;345;1890;1431;836;4502
18.01.2017;18 - 19;350;1895;1422;851;4520
18.01.2017;19 - 20;339;1893;1402;868;4502
18.01.2017;20 - 21;341;1898;1393;909;4541
18.01.2017;21 - 22;331;1837;1433;921;4522
18.01.2017;22 - 23;338;1833;1438;915;4524
18.01.2017;23 - 00;332;1813;1488;920;4553
19.01.2017;00 - 01;431;1788;1450;941;4610
19.01.2017;01 - 02;443;1794;1432;928;4596
19.01.2017;02 - 03;449;1694;1341;937;4421
19.01.2017;03 - 04;403;1736;1272;897;4309
19.01.2017;04 - 05;385;1713;1289;855;4242
19.01.2017;05 - 06;396;1674;1287;805;4163
19.01.2017;06 - 07;438;1779;1313;805;4336
19.01.2017;07 - 08;510;1845;1346;788;4489
19.01.2017;08 - 09;516;1834;1399;746;4494
19.01.2017;09 - 10;515;1813;1427;747;4502
19.01.2017;10 - 11;487;1839;1429;749;4502
19.01.2017;11 - 12;477;1782;1479;751;4490
19.01.2017;12 - 13;466;1773;1530;760;4529
19.01.2017;13 - 14;492;1747;1529;793;4561
19.01.2017;14 - 15;472;1706;1514;835;4527
19.01.2017;15 - 16;494;1723;1548;858;4622
19.01.2017;16 - 17;516;1730;1538;860;4644
19.01.2017;17 - 18;510;1750;1446;881;4587
19.01.2017;18 - 19;516;1671;1421;915;4523
19.01.2017;19 - 20;505;1531;1315;914;4265
19.01.2017;20 - 21;491;1505;1170;858;4024
19.01.2017;21 - 22;471;1461;1069;821;3823
19.01.2017;22 - 23;428;1408;994;814;3644
19.01.2017;23 - 00;388;1326;874;777;3365
20.01.2017;00 - 01;370;1211;905;719;3204
20.01.2017;01 - 02;402;1158;913;656;3129
20.01.2017;02 - 03;393;1092;895;575;2955
20.01.2017;03 - 04;420;1127;1021;520;3088
20.01.2017;04 - 05;433;1251;1056;515;3256
20.01.2017;05 - 06;439;1237;1214;554;3444
20.01.2017;06 - 07;455;1178;1331;567;3532
20.01.2017;07 - 08;453;1219;1373;617;3662
20.01.2017;08 - 09;439;1191;1407;679;3715
20.01.2017;09 - 10;413;1023;1400;710;3546
20.01.2017;10 - 11;383;1006;1381;775;3546
20.01.2017;11 - 12;386;1065;1387;854;3691
20.01.2017;12 - 13;412;1201;1314;901;3829
20.01.2017;13 - 14;377;1190;1185;870;3623
20.01.2017;14 - 15;399;1243;1088;873;3603
20.01.2017;15 - 16;407;1339;1142;867;3754
20.01.2017;16 - 17;427;1393;1214;847;3881
20.01.2017;17 - 18;422;1466;1213;793;3895
20.01.2017;18 - 19;409;1493;1215;697;3814
20.01.2017;19 - 20;435;1414;1159;616;3624
20.01.2017;20 - 21;438;1360;1058;539;3396
20.01.2017;21 - 22;439;1360;937;478;3214
20.01.2017;22 - 23;439;1308;832;419;2999
20.01.2017;23 - 00;438;1173;717;377;2705
21.01.2017;00 - 01;427;1159;679;362;2626
21.01.2017;01 - 02;481;1223;745;337;2787
21.01.2017;02 - 03;483;1385;694;322;2885
21.01.2017;03 - 04;456;1382;608;270;2715
21.01.2017;04 - 05;401;1272;578;217;2468
21.01.2017;05 - 06;379;1274;511;128;2292
21.01.2017;06 - 07;353;1222;479;76;2130
21.01.2017;07 - 08;312;1036;481;54;1884
21.01.2017;08 - 09;252;862;458;40;1612
21.01.2017;09 - 10;219;668;488;39;1415
21.01.2017;10 - 11;200;557;444;38;1239
21.01.2017;11 - 12;237;575;383;39;1234
21.01.2017;12 - 13;218;612;273;49;1153
21.01.2017;13 - 14;238;802;240;48;1328
21.01.2017;14 - 15;257;1005;227;37;1527
21.01.2017;15 - 16;270;1138;264;36;1707
21.01.2017;16 - 17;235;1260;322;33;1851
21.01.2017;17 - 18;212;1331;370;30;1943
21.01.2017;18 - 19;136;1510;370;32;2048
21.01.2017;19 - 20;92;1688;388;33;2201
21.01.2017;20 - 21;88;1688;461;52;2289
21.01.2017;21 - 22;103;1659;514;88;2365
21.01.2017;22 - 23;133;1641;500;132;2407
21.01.2017;23 - 00;186;1626;608;170;2589
22.01.2017;00 - 01;217;1539;683;138;2577
22.01.2017;01 - 02;236;1387;714;105;2441
22.01.2017;02 - 03;246;1321;734;117;2418
22.01.2017;03 - 04;246;1253;757;129;2384
22.01.2017;04 - 05;229;1307;827;115;2478
22.01.2017;05 - 06;222;1342;867;115;2546
22.01.2017;06 - 07;165;1286;874;119;2444
22.01.2017;07 - 08;141;1257;903;132;2432
22.01.2017;08 - 09;149;1209;935;151;2444
22.01.2017;09 - 10;154;1200;965;157;2475
22.01.2017;10 - 11;161;1039;924;159;2283
22.01.2017;11 - 12;182;957;816;136;2091
22.01.2017;12 - 13;199;1010;840;136;2186
22.01.2017;13 - 14;208;985;954;154;2301
22.01.2017;14 - 15;262;1017;1020;144;2442
22.01.2017;15 - 16;270;1198;1021;147;2637
22.01.2017;16 - 17;273;1294;1006;160;2733
22.01.2017;17 - 18;280;1219;1054;188;2742
22.01.2017;18 - 19;297;1220;1074;224;2814
22.01.2017;19 - 20;316;1084;1088;273;2761
22.01.2017;20 - 21;317;1126;1109;279;2830
22.01.2017;21 - 22;292;1147;1152;264;2855
22.01.2017;22 - 23;267;1137;1148;297;2850
22.01.2017;23 - 00;260;1161;1162;289;2872
23.01.2017;00 - 01;267;1251;1150;294;2962
23.01.2017;01 - 02;247;1321;1137;305;3010
23.01.2017;02 - 03;245;1392;1123;287;3046
23.01.2017;03 - 04;241;1467;1032;313;3052
23.01.2017;04 - 05;237;1511;1015;338;3101
23.01.2017;05 - 06;228;1504;996;385;3113
23.01.2017;06 - 07;227;1544;980;419;3170
23.01.2017;07 - 08;217;1559;1036;400;3212
23.01.2017;08 - 09;207;1549;1040;386;3182
23.01.2017;09 - 10;202;1501;1033;333;3069
23.01.2017;10 - 11;182;1484;1013;375;3054
23.01.2017;11 - 12;166;1440;981;437;3024
23.01.2017;12 - 13;156;1492;995;464;3107
23.01.2017;13 - 14;136;1453;921;493;3003
23.01.2017;14 - 15;126;1478;879;508;2991
23.01.2017;15 - 16;142;1545;946;514;3147
23.01.2017;16 - 17;132;1431;986;473;3023
23.01.2017;17 - 18;95;1331;1000;463;2888
23.01.2017;18 - 19;84;1287;940;491;2801
23.01.2017;19 - 20;70;1276;880;499;2725
23.01.2017;20 - 21;85;1282;818;495;2680
23.01.2017;21 - 22;80;1125;806;488;2500
23.01.2017;22 - 23;79;952;721;444;2196
23.01.2017;23 - 00;79;825;665;420;1988
24.01.2017;00 - 01;71;693;633;387;1784
