Consumption SE areas in MWh;;;;;;
Data was last updated 08-02-2017;;;;;;
;Hours;SE1;SE2;SE3;SE4;SE
01.01.2015;00 - 01;966;1837;9560;2343;14706
01.01.2015;01 - 02;1120;1819;9520;2267;14725
01.01.2015;02 - 03;1092;1835;9277;2281;14485
01.01.2015;03 - 04;1059;1794;9132;2313;14297
01.01.2015;04 - 05;1019;1775;9083;2372;14248
01.01.2015;05 - 06;990;1752;9102;2424;14267
01.01.2015;06 - 07;1045;1862;9353;2395;14654
01.01.2015;07 - 08;1066;1872;9567;2489;14994
01.01.2015;08 - 09;1033;1908;9629;2593;15162
01.01.2015;09 - 10;1010;1883;9733;2541;15166
01.01.2015;10 - 11;1192;1893;10024;2561;15671
01.01.2015;11 - 12;1179;2002;10248;2704;16133
01.01.2015;12 - 13;1098;1938;10425;2717;16178
01.01.2015;13 - 14;1107;1941;10528;2698;16273
01.01.2015;14 - 15;1196;1917;10642;2776;16530
01.01.2015;15 - 16;1178;2125;10902;2882;17087
01.01.2015;16 - 17;1260;2074;11095;3085;17514
01.01.2015;17 - 18;1291;2067;11079;3190;17628
01.01.2015;18 - 19;1275;2145;10858;3154;17433
01.01.2015;19 - 20;1260;2012;10580;3022;16872
01.01.2015;20 - 21;1197;2005;10334;2921;16456
01.01.2015;21 - 22;1171;1871;10042;2803;15887
01.01.2015;22 - 23;1101;1875;9611;2664;15250
01.01.2015;23 - 00;1136;1825;9279;2551;14791
02.01.2015;00 - 01;1125;1756;8795;2523;14199
02.01.2015;01 - 02;1110;1731;8579;2502;13920
02.01.2015;02 - 03;1120;1594;8471;2462;13648
02.01.2015;03 - 04;1055;1621;8460;2460;13596
02.01.2015;04 - 05;1119;1699;8482;2498;13798
02.01.2015;05 - 06;1127;1916;8793;2587;14422
02.01.2015;06 - 07;1243;1983;9501;2825;15551
02.01.2015;07 - 08;1245;2104;10235;3033;16618
02.01.2015;08 - 09;1255;2104;10652;3161;17173
02.01.2015;09 - 10;1263;1944;10875;3197;17280
02.01.2015;10 - 11;1291;1827;11125;3272;17516
02.01.2015;11 - 12;1322;1878;11272;3311;17782
02.01.2015;12 - 13;1359;1863;11226;3360;17808
02.01.2015;13 - 14;1184;1898;11211;3368;17661
02.01.2015;14 - 15;1190;2009;11275;3350;17823
02.01.2015;15 - 16;1320;2147;11639;3416;18522
02.01.2015;16 - 17;1347;2050;11982;3547;18927
02.01.2015;17 - 18;1367;1974;12011;3573;18926
02.01.2015;18 - 19;1351;2020;11808;3497;18676
02.01.2015;19 - 20;1296;1987;11545;3407;18234
02.01.2015;20 - 21;1296;1915;11223;3258;17691
02.01.2015;21 - 22;1293;1784;10857;3131;17065
02.01.2015;22 - 23;1221;1843;10390;2917;16371
02.01.2015;23 - 00;1220;1791;10113;2864;15987
03.01.2015;00 - 01;1149;1905;9788;2702;15545
03.01.2015;01 - 02;1110;1847;9590;2727;15273
03.01.2015;02 - 03;1089;1801;9878;2696;15464
03.01.2015;03 - 04;1082;1779;10058;2706;15625
03.01.2015;04 - 05;1061;1756;10056;2727;15600
03.01.2015;05 - 06;1107;1816;9713;2796;15431
03.01.2015;06 - 07;1131;1880;10042;2880;15933
03.01.2015;07 - 08;1129;1929;10343;2949;16350
03.01.2015;08 - 09;1158;1996;10558;3077;16789
03.01.2015;09 - 10;1175;1994;10774;3309;17252
03.01.2015;10 - 11;1174;2033;11165;3405;17776
03.01.2015;11 - 12;1183;2068;11385;3375;18011
03.01.2015;12 - 13;1171;2009;11384;3278;17843
03.01.2015;13 - 14;1139;2057;11312;3233;17741
03.01.2015;14 - 15;1156;2109;11441;3219;17925
03.01.2015;15 - 16;1245;2143;11730;3312;18430
03.01.2015;16 - 17;1298;2191;12162;3483;19133
03.01.2015;17 - 18;1261;2208;12214;3569;19252
03.01.2015;18 - 19;1192;2124;12046;3503;18864
03.01.2015;19 - 20;1237;2106;11694;3352;18389
03.01.2015;20 - 21;1135;2037;11353;3219;17744
03.01.2015;21 - 22;1130;2060;10940;3106;17236
03.01.2015;22 - 23;1088;2041;10582;2960;16671
03.01.2015;23 - 00;1012;1953;10245;2810;16021
04.01.2015;00 - 01;1113;1895;10050;2706;15764
04.01.2015;01 - 02;1107;1862;9889;2682;15539
04.01.2015;02 - 03;1111;1821;9802;2666;15400
04.01.2015;03 - 04;1109;1825;9818;2671;15422
04.01.2015;04 - 05;1114;1855;9857;2688;15514
04.01.2015;05 - 06;1115;1874;9923;2662;15573
04.01.2015;06 - 07;1156;1925;10148;2741;15969
04.01.2015;07 - 08;1186;1991;10502;2890;16569
04.01.2015;08 - 09;1244;2041;10730;3007;17021
04.01.2015;09 - 10;1201;2049;11413;3090;17752
04.01.2015;10 - 11;1187;2067;11615;3161;19255
04.01.2015;11 - 12;1281;2054;11581;3223;18138
04.01.2015;12 - 13;1306;2177;11601;3196;18279
04.01.2015;13 - 14;1300;2091;11605;3256;18253
04.01.2015;14 - 15;1280;2178;11746;3302;18505
04.01.2015;15 - 16;1312;2300;12094;3348;19055
04.01.2015;16 - 17;1357;2315;12741;3521;19935
04.01.2015;17 - 18;1389;2204;12780;3658;20032
04.01.2015;18 - 19;1387;2296;12658;3647;19989
04.01.2015;19 - 20;1314;2201;12428;3593;19535
04.01.2015;20 - 21;1392;2129;11851;3423;18794
04.01.2015;21 - 22;1333;2096;11445;3232;18105
04.01.2015;22 - 23;1329;2107;11123;3042;17600
04.01.2015;23 - 00;1116;2059;10878;2934;16987
05.01.2015;00 - 01;1286;1934;10580;2854;16654
05.01.2015;01 - 02;1236;1934;10406;2784;16360
05.01.2015;02 - 03;1215;1947;10281;2760;16202
05.01.2015;03 - 04;1207;1945;10293;2757;16202
05.01.2015;04 - 05;1239;2000;10418;2766;16422
05.01.2015;05 - 06;1221;2117;10850;2845;17032
05.01.2015;06 - 07;1248;2246;11679;3060;18233
05.01.2015;07 - 08;1331;2451;12519;3312;19613
05.01.2015;08 - 09;1445;2565;12964;3438;20412
05.01.2015;09 - 10;1252;2615;12953;3464;20284
05.01.2015;10 - 11;1345;2549;13067;3554;20514
05.01.2015;11 - 12;1370;2723;13243;3613;20949
05.01.2015;12 - 13;1458;2505;13020;3589;20573
05.01.2015;13 - 14;1439;2505;12989;3577;20510
05.01.2015;14 - 15;1385;2586;13027;3591;20590
05.01.2015;15 - 16;1573;2798;13584;3625;21579
05.01.2015;16 - 17;1472;2677;13993;3779;21921
05.01.2015;17 - 18;1516;2654;13979;3763;21913
05.01.2015;18 - 19;1445;2689;13773;3683;21591
05.01.2015;19 - 20;1375;2634;13405;3615;21029
05.01.2015;20 - 21;1460;2637;12993;3518;20608
05.01.2015;21 - 22;1355;2540;12501;3418;19815
05.01.2015;22 - 23;1330;2315;11894;3318;18858
05.01.2015;23 - 00;1264;2133;11260;3132;17788
06.01.2015;00 - 01;1207;2004;10843;3007;17062
06.01.2015;01 - 02;1230;1985;10647;2910;16772
06.01.2015;02 - 03;1226;2031;10474;2894;16625
06.01.2015;03 - 04;1259;2090;10288;2891;16529
06.01.2015;04 - 05;1295;2011;10328;2924;16557
06.01.2015;05 - 06;1250;1982;10507;2949;16689
06.01.2015;06 - 07;1390;1999;11028;3054;17472
06.01.2015;07 - 08;1450;2261;11450;3188;18349
06.01.2015;08 - 09;1430;2241;11707;3272;18650
06.01.2015;09 - 10;1474;2265;11977;3321;19036
06.01.2015;10 - 11;1510;2288;12231;3350;19379
06.01.2015;11 - 12;1456;2348;12362;3383;19548
06.01.2015;12 - 13;1524;2327;12448;3360;19660
06.01.2015;13 - 14;1333;2232;12487;3367;19418
06.01.2015;14 - 15;1383;2305;12589;3394;19670
06.01.2015;15 - 16;1384;2433;12969;3526;20312
06.01.2015;16 - 17;1453;2482;13135;3670;20740
06.01.2015;17 - 18;1453;2466;13260;3745;20925
06.01.2015;18 - 19;1457;2280;12986;3669;20391
06.01.2015;19 - 20;1346;2301;12695;3571;19913
06.01.2015;20 - 21;1359;2272;12184;3438;19253
06.01.2015;21 - 22;1292;2185;11606;3310;18393
06.01.2015;22 - 23;1200;1994;11098;3158;17450
06.01.2015;23 - 00;1204;2070;10545;3033;16852
07.01.2015;00 - 01;1195;2107;10369;3033;16704
07.01.2015;01 - 02;1189;2066;10275;3005;16534
07.01.2015;02 - 03;1161;1951;10191;3029;16332
07.01.2015;03 - 04;1157;1959;10237;3045;16399
07.01.2015;04 - 05;1185;1974;10369;3095;16622
07.01.2015;05 - 06;1238;2092;10865;3275;17469
07.01.2015;06 - 07;1282;2244;12057;3686;19269
07.01.2015;07 - 08;1364;2419;13256;4052;21091
07.01.2015;08 - 09;1369;2517;13590;4125;21601
07.01.2015;09 - 10;1277;2376;13678;4091;21422
07.01.2015;10 - 11;1325;2426;13693;4070;21513
07.01.2015;11 - 12;1261;2446;13812;4048;21567
07.01.2015;12 - 13;1333;2558;13815;3932;21638
07.01.2015;13 - 14;1429;2488;13718;3900;21536
07.01.2015;14 - 15;1401;2481;13752;3866;21500
07.01.2015;15 - 16;1297;2563;13977;3898;21734
07.01.2015;16 - 17;1262;2560;14140;3988;21950
07.01.2015;17 - 18;1360;2544;14027;3984;21915
07.01.2015;18 - 19;1444;2450;13777;3890;21561
07.01.2015;19 - 20;1307;2296;13176;3737;20516
07.01.2015;20 - 21;1162;2002;12720;3575;19459
07.01.2015;21 - 22;1219;1798;12076;3416;18509
07.01.2015;22 - 23;1184;1976;11306;3163;17629
07.01.2015;23 - 00;1219;2026;10601;2885;16730
08.01.2015;00 - 01;1193;1890;10210;2790;16084
08.01.2015;01 - 02;1164;1860;9955;2753;15732
08.01.2015;02 - 03;1104;1835;9925;2727;15591
08.01.2015;03 - 04;1048;1897;9869;2704;15517
08.01.2015;04 - 05;1056;1907;9988;2743;15693
08.01.2015;05 - 06;1050;2006;10409;2904;16369
08.01.2015;06 - 07;1080;2088;11628;3264;18060
08.01.2015;07 - 08;1252;2330;12629;3687;19898
08.01.2015;08 - 09;1353;2378;12960;3833;20524
08.01.2015;09 - 10;1254;2239;12882;3802;20177
08.01.2015;10 - 11;1218;2260;12882;3846;20206
08.01.2015;11 - 12;1242;2247;12785;3936;20210
08.01.2015;12 - 13;1279;2397;12743;3918;20337
08.01.2015;13 - 14;1291;2302;12598;3836;20026
08.01.2015;14 - 15;1335;2387;12693;3898;20313
08.01.2015;15 - 16;1365;2518;13083;4061;21027
08.01.2015;16 - 17;1352;2445;13313;4020;21130
08.01.2015;17 - 18;1401;2407;13356;3931;21094
08.01.2015;18 - 19;1281;2272;13163;3901;20616
08.01.2015;19 - 20;1349;2227;12938;3699;20214
08.01.2015;20 - 21;1217;2082;12364;3467;19130
08.01.2015;21 - 22;1346;2008;11827;3271;18452
08.01.2015;22 - 23;1383;2057;11104;3043;17587
08.01.2015;23 - 00;1154;2027;10468;2901;16550
09.01.2015;00 - 01;1135;1860;9641;2599;15235
09.01.2015;01 - 02;1176;1947;9819;2715;15657
09.01.2015;02 - 03;1158;1970;9703;2671;15503
09.01.2015;03 - 04;1169;1937;9673;2772;15551
09.01.2015;04 - 05;1153;1899;9786;2863;15702
09.01.2015;05 - 06;1183;1945;10378;2956;16463
09.01.2015;06 - 07;1268;2203;11848;3330;18650
09.01.2015;07 - 08;1295;2410;13136;3817;20658
09.01.2015;08 - 09;1342;2405;13433;3924;21104
09.01.2015;09 - 10;1365;2329;13338;4035;21068
09.01.2015;10 - 11;1374;2570;13539;4050;21534
09.01.2015;11 - 12;1321;2596;13533;4039;21488
09.01.2015;12 - 13;1288;2411;13402;3981;21083
09.01.2015;13 - 14;1393;2431;13202;3910;20937
09.01.2015;14 - 15;1377;2403;13081;3875;20736
09.01.2015;15 - 16;1385;2465;13258;3835;20942
09.01.2015;16 - 17;1443;2477;13461;3842;21222
09.01.2015;17 - 18;1370;2408;13612;3827;21216
09.01.2015;18 - 19;1295;2354;13358;3728;20734
09.01.2015;19 - 20;1252;2219;12842;3559;19871
09.01.2015;20 - 21;1321;2238;12315;3385;19259
09.01.2015;21 - 22;1246;2122;11661;3273;18302
09.01.2015;22 - 23;1188;2207;11126;3058;17579
09.01.2015;23 - 00;1200;2160;10937;2878;17175
10.01.2015;00 - 01;1150;2157;10448;2676;16430
10.01.2015;01 - 02;1132;2210;10302;2610;16254
10.01.2015;02 - 03;1142;2189;10283;2648;16262
10.01.2015;03 - 04;1118;2056;10019;2729;15922
10.01.2015;04 - 05;1133;2151;9941;2809;16033
10.01.2015;05 - 06;1179;2137;9703;2801;15820
10.01.2015;06 - 07;1200;2138;9909;2838;16084
10.01.2015;07 - 08;1313;2160;10538;2951;16961
10.01.2015;08 - 09;1286;2265;10978;3076;17606
10.01.2015;09 - 10;1274;2295;11498;3091;18157
10.01.2015;10 - 11;1328;2467;11714;3158;18668
10.01.2015;11 - 12;1296;2383;11796;3146;18620
10.01.2015;12 - 13;1294;2516;12106;3148;19063
10.01.2015;13 - 14;1337;2456;12095;3206;19095
10.01.2015;14 - 15;1364;2518;12001;3225;19107
10.01.2015;15 - 16;1394;2499;12236;3261;19390
10.01.2015;16 - 17;1389;2493;12599;3456;19937
10.01.2015;17 - 18;1397;2411;12786;3570;20165
10.01.2015;18 - 19;1399;2339;12689;3395;19821
10.01.2015;19 - 20;1410;2313;12453;3412;19588
10.01.2015;20 - 21;1266;2125;12156;3359;18906
10.01.2015;21 - 22;1349;2248;11747;3294;18638
10.01.2015;22 - 23;1247;2142;11411;3248;18048
10.01.2015;23 - 00;1247;2155;11026;3199;17626
11.01.2015;00 - 01;1164;2159;10615;3007;16946
11.01.2015;01 - 02;1224;2178;10365;2985;16752
11.01.2015;02 - 03;1217;2106;10219;2945;16487
11.01.2015;03 - 04;1215;2112;10257;2837;16421
11.01.2015;04 - 05;1213;2121;10259;2835;16427
11.01.2015;05 - 06;1244;2129;10412;2853;16637
11.01.2015;06 - 07;1260;2169;10695;2999;17123
11.01.2015;07 - 08;1277;2206;11072;3056;17610
11.01.2015;08 - 09;1342;2260;11473;3151;18225
11.01.2015;09 - 10;1231;2276;12474;3217;19197
11.01.2015;10 - 11;1326;2350;12876;3303;19855
11.01.2015;11 - 12;1388;2268;12324;3421;19400
11.01.2015;12 - 13;1419;2287;12300;3436;19441
11.01.2015;13 - 14;1367;2387;12132;3454;19341
11.01.2015;14 - 15;1429;2415;12201;3466;19511
11.01.2015;15 - 16;1483;2489;12542;3546;20060
11.01.2015;16 - 17;1558;2551;13035;3727;20871
11.01.2015;17 - 18;1454;2621;12959;3808;20843
11.01.2015;18 - 19;1500;2531;13312;3797;21140
11.01.2015;19 - 20;1456;2475;13215;3696;20841
11.01.2015;20 - 21;1404;2511;12886;3565;20366
11.01.2015;21 - 22;1363;2423;12436;3444;19667
11.01.2015;22 - 23;1372;2309;11884;3286;18850
11.01.2015;23 - 00;1378;2140;11527;3061;18106
12.01.2015;00 - 01;1268;2364;11126;2962;17720
12.01.2015;01 - 02;1221;2317;10857;2875;17271
12.01.2015;02 - 03;1273;2286;10760;2955;17273
12.01.2015;03 - 04;1377;2403;10812;2895;17487
12.01.2015;04 - 05;1214;2495;10958;2947;17613
12.01.2015;05 - 06;1248;2456;11384;2968;18055
12.01.2015;06 - 07;1527;2794;12713;3285;20319
12.01.2015;07 - 08;1778;2848;14063;3668;22357
12.01.2015;08 - 09;1652;2990;14958;3778;23377
12.01.2015;09 - 10;1650;2870;15126;3686;23331
12.01.2015;10 - 11;1584;2795;14253;3815;22448
12.01.2015;11 - 12;1534;2728;14077;3894;22233
12.01.2015;12 - 13;1664;2849;13914;3883;22309
12.01.2015;13 - 14;1566;2873;13859;3896;22194
12.01.2015;14 - 15;1552;2780;13795;3900;22028
12.01.2015;15 - 16;1695;2833;14126;3884;22539
12.01.2015;16 - 17;1689;2828;14272;3942;22731
12.01.2015;17 - 18;1735;2813;14155;3943;22645
12.01.2015;18 - 19;1747;2819;13727;3797;22090
12.01.2015;19 - 20;1631;2787;13357;3673;21448
12.01.2015;20 - 21;1545;2683;12789;3548;20565
12.01.2015;21 - 22;1605;2702;12064;3349;19719
12.01.2015;22 - 23;1525;2454;11579;3071;18629
12.01.2015;23 - 00;1488;2171;10900;2884;17442
13.01.2015;00 - 01;1391;2084;10264;2823;16561
13.01.2015;01 - 02;1382;2036;9870;2695;15982
13.01.2015;02 - 03;1406;2036;9916;2583;15941
13.01.2015;03 - 04;1388;2100;10045;2640;16172
13.01.2015;04 - 05;1341;2189;10313;2673;16517
13.01.2015;05 - 06;1392;2375;10684;2839;17291
13.01.2015;06 - 07;1456;2375;11713;3251;18795
13.01.2015;07 - 08;1501;2564;12952;3724;20741
13.01.2015;08 - 09;1617;2494;13873;3812;21797
13.01.2015;09 - 10;1490;2440;13838;3843;21611
13.01.2015;10 - 11;1484;2486;13137;3923;21030
13.01.2015;11 - 12;1328;2504;13047;3805;20683
13.01.2015;12 - 13;1400;2555;13097;3727;20778
13.01.2015;13 - 14;1380;2584;12838;3753;20555
13.01.2015;14 - 15;1437;2534;12743;3750;20464
13.01.2015;15 - 16;1433;2619;13058;3736;20846
13.01.2015;16 - 17;1641;2766;13406;3689;21501
13.01.2015;17 - 18;1493;2705;13445;3677;21320
13.01.2015;18 - 19;1653;2563;13081;3512;20809
13.01.2015;19 - 20;1545;2526;12612;3502;20186
13.01.2015;20 - 21;1457;2439;12228;3448;19572
13.01.2015;21 - 22;1453;2397;11788;3352;18989
13.01.2015;22 - 23;1380;2328;11002;3072;17782
13.01.2015;23 - 00;1350;2199;10302;2858;16709
14.01.2015;00 - 01;1329;2197;10050;2605;16180
14.01.2015;01 - 02;1319;2114;9788;2521;15742
14.01.2015;02 - 03;1323;2037;9589;2512;15461
14.01.2015;03 - 04;1335;2052;9709;2486;15582
14.01.2015;04 - 05;1411;2215;9868;2622;16115
14.01.2015;05 - 06;1218;2222;10412;2880;16732
14.01.2015;06 - 07;1391;2316;11770;3406;18882
14.01.2015;07 - 08;1299;2579;12929;3983;20790
14.01.2015;08 - 09;1544;2678;13284;4131;21637
14.01.2015;09 - 10;1416;2647;13265;4038;21366
14.01.2015;10 - 11;1571;2764;13254;4012;21602
14.01.2015;11 - 12;1510;2726;13202;3969;21406
14.01.2015;12 - 13;1550;2660;13136;4063;21410
14.01.2015;13 - 14;1554;2543;13111;4041;21248
14.01.2015;14 - 15;1524;2743;13201;3894;21362
14.01.2015;15 - 16;1614;2854;13422;3898;21787
14.01.2015;16 - 17;1548;2973;13682;3973;22177
14.01.2015;17 - 18;1479;2832;13896;3986;22192
14.01.2015;18 - 19;1615;2693;13447;3925;21681
14.01.2015;19 - 20;1442;2555;13204;3843;21043
14.01.2015;20 - 21;1426;2443;12613;3553;20036
14.01.2015;21 - 22;1406;2441;11955;3360;19162
14.01.2015;22 - 23;1434;2203;11314;3231;18182
14.01.2015;23 - 00;1416;2199;10715;2990;17320
15.01.2015;00 - 01;1357;2198;10372;2796;16721
15.01.2015;01 - 02;1338;2158;9963;2752;16210
15.01.2015;02 - 03;1350;2183;9849;2770;16151
15.01.2015;03 - 04;1347;2134;9821;2830;16132
15.01.2015;04 - 05;1372;2150;10016;2921;16460
15.01.2015;05 - 06;1332;2262;10564;2994;17152
15.01.2015;06 - 07;1385;2322;11953;3365;19025
15.01.2015;07 - 08;1447;2454;13287;3792;20980
15.01.2015;08 - 09;1564;2513;13368;3850;21295
15.01.2015;09 - 10;1566;2521;13264;3795;21146
15.01.2015;10 - 11;1628;2551;13305;3814;21298
15.01.2015;11 - 12;1575;2389;13216;3862;21042
15.01.2015;12 - 13;1502;2341;13215;3877;20935
15.01.2015;13 - 14;1580;2389;13179;3950;21098
15.01.2015;14 - 15;1545;2415;13270;3933;21162
15.01.2015;15 - 16;1562;2424;13607;4009;21601
15.01.2015;16 - 17;1649;2496;13739;4084;21968
15.01.2015;17 - 18;1602;2492;13823;4030;21947
15.01.2015;18 - 19;1524;2314;13576;3927;21341
15.01.2015;19 - 20;1496;2322;13149;3837;20803
15.01.2015;20 - 21;1492;2239;12512;3629;19872
15.01.2015;21 - 22;1562;2285;11888;3469;19205
15.01.2015;22 - 23;1463;2280;11197;3293;18233
15.01.2015;23 - 00;1394;2230;10482;3056;17162
16.01.2015;00 - 01;1306;2152;9983;2879;16320
16.01.2015;01 - 02;1273;2101;9678;2783;15834
16.01.2015;02 - 03;1255;2076;9679;2741;15752
16.01.2015;03 - 04;1261;2050;9664;2742;15717
16.01.2015;04 - 05;1144;2101;9816;2756;15816
16.01.2015;05 - 06;1246;2156;10208;2899;16508
16.01.2015;06 - 07;1216;2259;11444;3326;18245
16.01.2015;07 - 08;1322;2540;12612;3755;20228
16.01.2015;08 - 09;1425;2463;12765;3823;20477
16.01.2015;09 - 10;1435;2422;12661;3806;20324
16.01.2015;10 - 11;1282;2550;12710;3864;20407
16.01.2015;11 - 12;1321;2505;12658;3836;20320
16.01.2015;12 - 13;1429;2433;12512;3744;20118
16.01.2015;13 - 14;1420;2433;12262;3720;19835
16.01.2015;14 - 15;1456;2453;12164;3671;19744
16.01.2015;15 - 16;1413;2521;12232;3654;19820
16.01.2015;16 - 17;1363;2581;12591;3725;20259
16.01.2015;17 - 18;1381;2473;12792;3818;20463
16.01.2015;18 - 19;1346;2400;12564;3720;20028
16.01.2015;19 - 20;1297;2247;12099;3487;19130
16.01.2015;20 - 21;1316;2281;11554;3279;18429
16.01.2015;21 - 22;1236;2162;11080;3111;17589
16.01.2015;22 - 23;1204;2106;10558;2954;16823
16.01.2015;23 - 00;1196;2112;10109;2767;16185
17.01.2015;00 - 01;1134;1910;9779;2577;15399
17.01.2015;01 - 02;1130;1865;9587;2540;15122
17.01.2015;02 - 03;1103;1828;9480;2501;14912
17.01.2015;03 - 04;1077;1893;9472;2476;14918
17.01.2015;04 - 05;1138;1933;9447;2480;14998
17.01.2015;05 - 06;1126;2023;9667;2495;15311
17.01.2015;06 - 07;1193;1982;9961;2603;15739
17.01.2015;07 - 08;1216;2081;10396;2767;16460
17.01.2015;08 - 09;1248;2066;10750;2916;16979
17.01.2015;09 - 10;1277;2136;11125;2964;17501
17.01.2015;10 - 11;1274;2183;11360;2974;17791
17.01.2015;11 - 12;1168;2093;11347;2912;17520
17.01.2015;12 - 13;1326;2231;11285;2826;17667
17.01.2015;13 - 14;1185;2150;11180;2787;17301
17.01.2015;14 - 15;1239;2155;11060;2794;17248
17.01.2015;15 - 16;1351;2267;11103;2915;17636
17.01.2015;16 - 17;1377;2320;11798;3165;18660
17.01.2015;17 - 18;1356;2402;12135;3294;19186
17.01.2015;18 - 19;1353;2336;11628;3257;18574
17.01.2015;19 - 20;1345;2221;11130;3147;17843
17.01.2015;20 - 21;1287;2093;10732;2983;17094
17.01.2015;21 - 22;1189;2132;10427;2879;16627
17.01.2015;22 - 23;1138;2090;9982;2814;16024
17.01.2015;23 - 00;1175;1856;9641;2672;15344
18.01.2015;00 - 01;1146;1718;9661;2643;15168
18.01.2015;01 - 02;1163;1738;9492;2646;15038
18.01.2015;02 - 03;1148;1698;9360;2675;14881
18.01.2015;03 - 04;1126;1833;9212;2681;14852
18.01.2015;04 - 05;1123;1812;9259;2709;14904
18.01.2015;05 - 06;1126;1938;9484;2675;15223
18.01.2015;06 - 07;1145;2031;9792;2761;15729
18.01.2015;07 - 08;1257;2204;10079;2882;16421
18.01.2015;08 - 09;1200;2396;10390;3047;17034
18.01.2015;09 - 10;1258;2370;10842;3196;17665
18.01.2015;10 - 11;1242;2355;11264;3323;18183
18.01.2015;11 - 12;1164;2239;11460;3445;18308
18.01.2015;12 - 13;1164;2285;11502;3466;18417
18.01.2015;13 - 14;1374;2368;11558;3430;18730
18.01.2015;14 - 15;1383;2300;11578;3441;18702
18.01.2015;15 - 16;1374;2399;11799;3533;19105
18.01.2015;16 - 17;1323;2499;12402;3666;19890
18.01.2015;17 - 18;1324;2548;12667;3796;20335
18.01.2015;18 - 19;1410;2541;12603;3773;20326
18.01.2015;19 - 20;1336;2459;12208;3704;19706
18.01.2015;20 - 21;1364;2501;11767;3520;19152
18.01.2015;21 - 22;1336;2461;11135;3295;18227
18.01.2015;22 - 23;1284;2343;10534;3136;17297
18.01.2015;23 - 00;1236;2181;10044;2968;16429
19.01.2015;00 - 01;1253;2140;9900;2868;16161
19.01.2015;01 - 02;1199;2117;9779;2823;15918
19.01.2015;02 - 03;1216;2126;9714;2824;15879
19.01.2015;03 - 04;1204;2083;9715;2823;15826
19.01.2015;04 - 05;1192;2142;9938;2877;16149
19.01.2015;05 - 06;1190;2227;10385;3088;16890
19.01.2015;06 - 07;1236;2556;11882;3579;19253
19.01.2015;07 - 08;1601;2786;13315;4023;21725
19.01.2015;08 - 09;1560;2727;13535;4030;21852
19.01.2015;09 - 10;1463;2690;13426;4012;21591
19.01.2015;10 - 11;1566;2732;13605;4079;21981
19.01.2015;11 - 12;1522;2670;13518;4090;21800
19.01.2015;12 - 13;1511;2646;13521;4045;21722
19.01.2015;13 - 14;1438;2661;13536;4056;21691
19.01.2015;14 - 15;1495;2670;13585;4046;21796
19.01.2015;15 - 16;1418;2844;13627;4113;22001
19.01.2015;16 - 17;1593;2859;13938;4164;22554
19.01.2015;17 - 18;1511;2862;14015;4194;22581
19.01.2015;18 - 19;1510;2885;13788;4083;22265
19.01.2015;19 - 20;1407;2741;13535;4043;21726
19.01.2015;20 - 21;1323;2593;12953;3897;20766
19.01.2015;21 - 22;1228;2538;12370;3728;19864
19.01.2015;22 - 23;1247;2430;11695;3512;18885
19.01.2015;23 - 00;1327;2308;11016;3191;17842
20.01.2015;00 - 01;1293;2192;10399;2973;16856
20.01.2015;01 - 02;1269;2175;10254;2893;16591
20.01.2015;02 - 03;1261;2180;10195;2852;16488
20.01.2015;03 - 04;1279;2123;10240;2815;16457
20.01.2015;04 - 05;1282;2148;10449;2870;16749
20.01.2015;05 - 06;1345;2231;10881;3009;17466
20.01.2015;06 - 07;1397;2544;12326;3460;19727
20.01.2015;07 - 08;1560;2643;13717;3910;21831
20.01.2015;08 - 09;1607;2733;13902;3990;22232
20.01.2015;09 - 10;1574;2746;13730;3999;22050
20.01.2015;10 - 11;1602;2755;13851;4160;22367
20.01.2015;11 - 12;1668;2734;13904;4146;22452
20.01.2015;12 - 13;1708;2625;13745;4112;22191
20.01.2015;13 - 14;1642;2654;13668;4159;22122
20.01.2015;14 - 15;1616;2673;13607;4133;22029
20.01.2015;15 - 16;1613;2691;13906;4169;22378
20.01.2015;16 - 17;1579;2709;14182;4141;22611
20.01.2015;17 - 18;1635;2642;14248;4160;22684
20.01.2015;18 - 19;1593;2550;13865;4101;22108
20.01.2015;19 - 20;1490;2480;13503;3932;21406
20.01.2015;20 - 21;1477;2480;12953;3745;20656
20.01.2015;21 - 22;1408;2477;12349;3589;19822
20.01.2015;22 - 23;1471;2368;11593;3363;18795
20.01.2015;23 - 00;1335;2300;10864;3129;17627
21.01.2015;00 - 01;1287;2135;10533;2968;16923
21.01.2015;01 - 02;1309;2099;10412;2912;16732
21.01.2015;02 - 03;1354;2087;10366;2886;16692
21.01.2015;03 - 04;1355;2136;10402;2906;16799
21.01.2015;04 - 05;1328;2135;10404;2960;16827
21.01.2015;05 - 06;1372;2249;10964;3118;17703
21.01.2015;06 - 07;1459;2535;12458;3558;20009
21.01.2015;07 - 08;1631;2667;13907;3949;22154
21.01.2015;08 - 09;1623;2625;13981;4021;22251
21.01.2015;09 - 10;1498;2635;14038;3987;22158
21.01.2015;10 - 11;1567;2666;14089;3994;22316
21.01.2015;11 - 12;1576;2659;13874;3991;22101
21.01.2015;12 - 13;1555;2620;13647;3948;21768
21.01.2015;13 - 14;1595;2612;13587;3976;21770
21.01.2015;14 - 15;1523;2600;13571;3966;21660
21.01.2015;15 - 16;1506;2654;13761;4015;21936
21.01.2015;16 - 17;1630;2676;14085;4053;22444
