Consumption SE areas in MWh;;;;;;
Data was last updated 01-01-2019;;;;;;
;Hours;SE1;SE2;SE3;SE4;SE
14.02.2017;03 - 04;774;1791;11064;3228;16858
14.02.2017;04 - 05;822;1739;11201;3279;17041
14.02.2017;05 - 06;888;1772;11670;3476;17806
14.02.2017;06 - 07;986;1810;12895;3937;19628
14.02.2017;07 - 08;1355;1946;13933;4227;21460
14.02.2017;08 - 09;1079;2012;14137;4261;21489
14.02.2017;09 - 10;1182;2105;13902;4187;21376
14.02.2017;10 - 11;1164;2211;13513;4177;21065
14.02.2017;11 - 12;1177;2184;13274;4064;20698
14.02.2017;12 - 13;1132;2128;12931;3904;20095
14.02.2017;13 - 14;1174;2219;12630;3799;19822
14.02.2017;14 - 15;1145;2067;12355;3705;19271
14.02.2017;15 - 16;1086;2051;12522;3684;19343
14.02.2017;16 - 17;936;2124;12812;3683;19554
14.02.2017;17 - 18;1183;2055;13670;4002;20911
14.02.2017;18 - 19;1404;2063;13679;4084;21229
14.02.2017;19 - 20;1220;2202;13513;4013;20948
14.02.2017;20 - 21;1253;2194;13050;3887;20384
14.02.2017;21 - 22;1161;2202;12579;3729;19672
14.02.2017;22 - 23;1061;2245;11956;3499;18761
14.02.2017;23 - 00;1049;2179;11489;3339;18056
15.02.2017;00 - 01;1065;2083;11062;3168;17377
15.02.2017;01 - 02;1006;1981;10958;3132;17076
15.02.2017;02 - 03;1012;1969;10901;3125;17006
15.02.2017;03 - 04;1034;1909;11081;3160;17183
15.02.2017;04 - 05;1082;1829;11270;3261;17441
15.02.2017;05 - 06;1229;1800;11864;3431;18324
15.02.2017;06 - 07;1251;2113;13307;3931;20602
15.02.2017;07 - 08;1347;2190;14234;4202;21973
15.02.2017;08 - 09;1080;2365;14423;4200;22069
15.02.2017;09 - 10;1151;2361;14153;4071;21735
15.02.2017;10 - 11;1163;2364;13813;3974;21313
15.02.2017;11 - 12;1175;2597;13680;3838;21291
15.02.2017;12 - 13;1265;2505;13326;3731;20827
15.02.2017;13 - 14;1179;2385;13079;3661;20304
15.02.2017;14 - 15;1294;2346;13139;3661;20439
15.02.2017;15 - 16;1357;2086;12689;3567;19698
15.02.2017;16 - 17;1296;2201;12963;3607;20067
15.02.2017;17 - 18;1277;2164;13849;3858;21148
15.02.2017;18 - 19;1266;1974;13831;3861;20931
15.02.2017;19 - 20;1253;2250;13727;3754;20984
15.02.2017;20 - 21;1226;2202;13377;3598;20403
15.02.2017;21 - 22;1196;2213;12804;3442;19654
15.02.2017;22 - 23;1172;2130;12181;3224;18707
15.02.2017;23 - 00;1113;2038;11689;3090;17929
16.02.2017;00 - 01;975;2113;11418;3076;17581
16.02.2017;01 - 02;1040;1976;11111;3110;17237
16.02.2017;02 - 03;1122;2080;11161;3109;17472
16.02.2017;03 - 04;1138;2035;11277;3107;17557
16.02.2017;04 - 05;1129;1871;11524;3234;17758
16.02.2017;05 - 06;1214;2170;11986;3463;18833
16.02.2017;06 - 07;1240;2491;13140;3860;20730
16.02.2017;07 - 08;1262;2309;14032;4128;21730
16.02.2017;08 - 09;1284;2384;14032;4105;21806
16.02.2017;09 - 10;1261;2271;13841;3980;21353
16.02.2017;10 - 11;1219;2293;13599;3998;21108
16.02.2017;11 - 12;1250;2171;13651;3948;21021
16.02.2017;12 - 13;1180;2230;13615;3711;20736
16.02.2017;13 - 14;1282;2235;13503;3695;20714
16.02.2017;14 - 15;1230;2382;13442;3693;20748
16.02.2017;15 - 16;1271;2456;13440;3786;20953
16.02.2017;16 - 17;1329;2439;13436;3794;20998
16.02.2017;17 - 18;1281;2475;13864;3926;21546
16.02.2017;18 - 19;1260;2478;13727;3828;21291
16.02.2017;19 - 20;1288;2274;13349;3741;20653
16.02.2017;20 - 21;1217;2218;12842;3636;19913
16.02.2017;21 - 22;1164;2098;12190;3437;18888
16.02.2017;22 - 23;1167;1987;11419;3157;17729
16.02.2017;23 - 00;1113;1947;10800;2920;16780
17.02.2017;00 - 01;1056;1836;10424;2868;16184
17.02.2017;01 - 02;1017;1852;10219;2867;15955
17.02.2017;02 - 03;977;1727;10118;2802;15624
17.02.2017;03 - 04;970;1788;10154;2808;15720
17.02.2017;04 - 05;958;1861;10287;2887;15993
17.02.2017;05 - 06;1245;1883;10744;3058;16930
17.02.2017;06 - 07;1351;2128;12115;3468;19062
17.02.2017;07 - 08;1371;2212;13191;3853;20626
17.02.2017;08 - 09;1275;2236;13384;3951;20846
17.02.2017;09 - 10;1252;2414;13347;3960;20972
17.02.2017;10 - 11;1256;2420;13287;3967;20931
17.02.2017;11 - 12;1202;2141;13093;3927;20362
17.02.2017;12 - 13;1158;2065;12818;3880;19921
17.02.2017;13 - 14;1164;2140;12546;3807;19657
17.02.2017;14 - 15;1088;1976;12405;3717;19186
17.02.2017;15 - 16;1228;2181;12376;3647;19432
17.02.2017;16 - 17;1290;2168;12490;3601;19549
17.02.2017;17 - 18;1177;2225;13145;3762;20308
17.02.2017;18 - 19;1254;2239;13049;3728;20270
17.02.2017;19 - 20;1200;2146;12646;3490;19482
17.02.2017;20 - 21;1139;2137;12186;3348;18809
17.02.2017;21 - 22;1069;1883;11681;3178;17810
17.02.2017;22 - 23;1101;2027;11202;3005;17334
17.02.2017;23 - 00;1131;2012;10934;2925;17001
18.02.2017;00 - 01;1070;1986;10552;2756;16364
18.02.2017;01 - 02;1046;1902;10393;2695;16036
18.02.2017;02 - 03;1064;1784;10358;2676;15881
18.02.2017;03 - 04;1041;1758;10294;2674;15767
18.02.2017;04 - 05;1110;1713;10382;2688;15894
18.02.2017;05 - 06;1162;1726;10520;2752;16160
18.02.2017;06 - 07;1187;1755;10927;2903;16773
18.02.2017;07 - 08;1087;1994;11136;3056;17273
18.02.2017;08 - 09;1120;2078;11556;3232;17988
18.02.2017;09 - 10;1151;2289;12070;3426;18937
18.02.2017;10 - 11;1178;2337;12206;3507;19228
18.02.2017;11 - 12;1142;2254;12114;3502;19012
18.02.2017;12 - 13;1224;2283;11958;3431;18896
18.02.2017;13 - 14;1193;2299;11771;3381;18644
18.02.2017;14 - 15;1150;2213;11635;3308;18305
18.02.2017;15 - 16;1185;2103;11572;3235;18095
18.02.2017;16 - 17;1183;2043;11746;3211;18184
18.02.2017;17 - 18;1225;2249;12389;3422;19284
18.02.2017;18 - 19;1201;2305;12461;3555;19521
18.02.2017;19 - 20;1248;2145;12087;3406;18885
18.02.2017;20 - 21;1254;2123;11590;3280;18247
18.02.2017;21 - 22;1244;2091;10981;3079;17395
18.02.2017;22 - 23;1232;2026;10633;2915;16806
18.02.2017;23 - 00;1130;1912;10237;2850;16130
19.02.2017;00 - 01;1086;1699;9957;2698;15440
19.02.2017;01 - 02;1065;1663;9665;2654;15046
19.02.2017;02 - 03;1058;1697;9571;2635;14961
19.02.2017;03 - 04;1049;1678;9591;2637;14955
19.02.2017;04 - 05;1078;1617;9521;2704;14920
19.02.2017;05 - 06;1087;1628;9648;2765;15128
19.02.2017;06 - 07;1244;1671;9873;2851;15639
19.02.2017;07 - 08;1282;1778;10036;2903;15999
19.02.2017;08 - 09;1184;1835;10401;2995;16414
19.02.2017;09 - 10;1205;2033;10802;3101;17141
19.02.2017;10 - 11;1196;1995;11262;3194;17647
19.02.2017;11 - 12;1226;2016;11340;3242;17824
19.02.2017;12 - 13;1227;1915;11306;3299;17746
19.02.2017;13 - 14;1265;1878;11083;3286;17512
19.02.2017;14 - 15;1264;1854;10938;3248;17304
19.02.2017;15 - 16;1202;1919;10899;3240;17260
19.02.2017;16 - 17;1303;1747;11004;3197;17251
19.02.2017;17 - 18;1296;1859;11615;3284;18055
19.02.2017;18 - 19;1162;2070;11748;3328;18308
19.02.2017;19 - 20;1296;2126;11540;3270;18231
19.02.2017;20 - 21;1262;2177;11234;3115;17787
19.02.2017;21 - 22;1230;2147;10839;3006;17221
19.02.2017;22 - 23;1190;2129;10489;2845;16652
19.02.2017;23 - 00;1121;1954;9983;2685;15742
20.02.2017;00 - 01;1085;1969;9675;2575;15304
20.02.2017;01 - 02;1149;1999;9600;2518;15265
20.02.2017;02 - 03;1183;1961;9577;2498;15219
20.02.2017;03 - 04;1211;1943;9564;2555;15272
20.02.2017;04 - 05;1233;1896;9740;2637;15506
20.02.2017;05 - 06;1365;2046;10382;2737;16531
20.02.2017;06 - 07;1470;2138;11684;3136;18428
20.02.2017;07 - 08;1483;2284;12496;3481;19745
20.02.2017;08 - 09;1349;2329;12589;3558;19824
20.02.2017;09 - 10;1422;2353;12512;3617;19904
20.02.2017;10 - 11;1258;2349;12686;3721;20013
20.02.2017;11 - 12;1279;2334;12743;3777;20133
20.02.2017;12 - 13;1286;2247;12758;3728;20020
20.02.2017;13 - 14;1247;2260;12690;3736;19934
20.02.2017;14 - 15;1349;2353;12627;3673;20002
20.02.2017;15 - 16;1358;2349;12517;3735;19958
20.02.2017;16 - 17;1507;2419;12512;3753;20191
20.02.2017;17 - 18;1339;2381;13028;3826;20575
20.02.2017;18 - 19;1401;2382;13070;3730;20582
20.02.2017;19 - 20;1429;2306;12674;3620;20029
20.02.2017;20 - 21;1403;2191;12192;3474;19260
20.02.2017;21 - 22;1220;2160;11764;3253;18397
20.02.2017;22 - 23;1259;2241;11108;3029;17637
20.02.2017;23 - 00;1194;2160;10514;2897;16765
21.02.2017;00 - 01;1156;2062;10204;2758;16179
21.02.2017;01 - 02;1202;2026;10088;2696;16012
21.02.2017;02 - 03;1156;1991;9985;2683;15815
21.02.2017;03 - 04;1127;2016;10017;2696;15856
21.02.2017;04 - 05;1141;2133;10192;2744;16210
21.02.2017;05 - 06;1147;2160;10714;2912;16933
21.02.2017;06 - 07;1330;2315;11775;3281;18700
21.02.2017;07 - 08;1595;2557;12734;3595;20481
21.02.2017;08 - 09;1469;2429;13001;3726;20625
21.02.2017;09 - 10;1419;2553;12991;3706;20669
21.02.2017;10 - 11;1458;2492;12816;3694;20460
21.02.2017;11 - 12;1389;2440;12743;3681;20253
21.02.2017;12 - 13;1401;2312;12631;3634;19978
21.02.2017;13 - 14;1405;2323;12513;3610;19851
21.02.2017;14 - 15;1389;2303;12404;3495;19591
21.02.2017;15 - 16;1398;2331;12505;3469;19703
21.02.2017;16 - 17;1288;2348;12694;3518;19848
21.02.2017;17 - 18;1431;2379;13551;3772;21133
21.02.2017;18 - 19;1468;2378;13691;3876;21413
21.02.2017;19 - 20;1463;2279;13456;3758;20955
21.02.2017;20 - 21;1376;2247;13112;3594;20329
21.02.2017;21 - 22;1384;2394;12473;3399;19649
21.02.2017;22 - 23;1345;2255;11698;3159;18456
21.02.2017;23 - 00;1287;2238;11022;2858;17405
22.02.2017;00 - 01;1319;2192;10699;2714;16923
22.02.2017;01 - 02;1289;2208;10525;2624;16646
22.02.2017;02 - 03;1260;2262;10379;2645;16545
22.02.2017;03 - 04;1264;2330;10570;2606;16769
22.02.2017;04 - 05;1255;2408;10724;2603;16989
22.02.2017;05 - 06;1242;2507;11165;2755;17669
22.02.2017;06 - 07;1298;2598;12423;3095;19414
22.02.2017;07 - 08;1335;2724;13197;3339;20594
22.02.2017;08 - 09;1414;2603;13346;3416;20779
22.02.2017;09 - 10;1462;2672;13481;3448;21064
22.02.2017;10 - 11;1401;2626;13522;3460;21009
22.02.2017;11 - 12;1410;2493;13385;3421;20708
22.02.2017;12 - 13;1369;2548;13289;3395;20600
22.02.2017;13 - 14;1461;2597;13084;3394;20536
22.02.2017;14 - 15;1433;2574;12927;3400;20334
22.02.2017;15 - 16;1473;2566;12781;3468;20288
22.02.2017;16 - 17;1439;2620;12830;3471;20361
22.02.2017;17 - 18;1554;2508;13290;3610;20961
22.02.2017;18 - 19;1420;2492;13398;3636;20947
22.02.2017;19 - 20;1436;2427;13207;3561;20632
22.02.2017;20 - 21;1400;2287;12825;3425;19937
22.02.2017;21 - 22;1359;2362;12304;3302;19326
22.02.2017;22 - 23;1360;2258;11595;3109;18323
22.02.2017;23 - 00;1396;2270;11026;2934;17626
23.02.2017;00 - 01;1309;2202;10631;2833;16975
23.02.2017;01 - 02;1304;2115;10237;2764;16420
23.02.2017;02 - 03;1304;1954;10248;2752;16257
23.02.2017;03 - 04;1310;2058;10418;2720;16507
23.02.2017;04 - 05;1332;2096;10702;2784;16914
23.02.2017;05 - 06;1402;2148;11365;2978;17894
23.02.2017;06 - 07;1260;2352;12802;3361;19775
23.02.2017;07 - 08;1440;2517;13500;3707;21163
23.02.2017;08 - 09;1401;2438;13679;3819;21337
23.02.2017;09 - 10;1468;2657;13660;3871;21656
23.02.2017;10 - 11;1446;2452;13406;3905;21208
23.02.2017;11 - 12;1434;2465;13347;3827;21073
23.02.2017;12 - 13;1435;2562;13285;3676;20958
23.02.2017;13 - 14;1406;2627;13137;3595;20764
23.02.2017;14 - 15;1371;2645;13075;3585;20676
23.02.2017;15 - 16;1441;2507;13085;3615;20648
23.02.2017;16 - 17;1499;2428;13192;3593;20711
23.02.2017;17 - 18;1511;2322;13808;3724;21364
23.02.2017;18 - 19;1457;2311;13872;3734;21374
23.02.2017;19 - 20;1499;2225;13538;3565;20827
23.02.2017;20 - 21;1460;2270;13220;3320;20269
23.02.2017;21 - 22;1407;2193;12643;3226;19469
23.02.2017;22 - 23;1308;2049;11894;3134;18384
23.02.2017;23 - 00;1283;2074;11316;3005;17678
24.02.2017;00 - 01;1233;2041;11029;2950;17253
24.02.2017;01 - 02;1218;2054;10937;2891;17100
24.02.2017;02 - 03;1226;2059;10826;2938;17049
24.02.2017;03 - 04;1229;2047;10912;3018;17206
24.02.2017;04 - 05;1279;2083;11256;3125;17742
24.02.2017;05 - 06;1294;2063;12028;3282;18667
24.02.2017;06 - 07;1471;2314;13522;3586;20892
24.02.2017;07 - 08;1471;2482;14457;3879;22289
24.02.2017;08 - 09;1424;2463;14572;4057;22516
24.02.2017;09 - 10;1531;2386;14290;4019;22226
24.02.2017;10 - 11;1451;2491;13972;4005;21919
24.02.2017;11 - 12;1497;2424;13659;3964;21545
24.02.2017;12 - 13;1593;2312;13192;3845;20942
24.02.2017;13 - 14;1444;2227;12782;3711;20164
24.02.2017;14 - 15;1381;2300;12490;3508;19679
24.02.2017;15 - 16;1341;2384;12437;3380;19543
24.02.2017;16 - 17;1567;2612;12613;3361;20153
24.02.2017;17 - 18;1473;2719;13250;3581;21022
24.02.2017;18 - 19;1470;2565;13508;3765;21307
24.02.2017;19 - 20;1306;2382;13217;3682;20586
24.02.2017;20 - 21;1290;2278;12701;3499;19769
24.02.2017;21 - 22;1227;2278;12238;3301;19044
24.02.2017;22 - 23;1241;2216;11773;3171;18400
24.02.2017;23 - 00;1173;2032;11318;3037;17559
25.02.2017;00 - 01;1280;1966;11085;2914;17244
25.02.2017;01 - 02;1170;1986;10978;2868;17002
25.02.2017;02 - 03;1172;1969;10917;2885;16944
25.02.2017;03 - 04;1171;2010;10940;2887;17009
25.02.2017;04 - 05;1160;2130;11047;2907;17243
25.02.2017;05 - 06;989;2148;11308;2980;17426
25.02.2017;06 - 07;1226;2205;11877;3138;18445
25.02.2017;07 - 08;1377;2349;12189;3215;19130
25.02.2017;08 - 09;1304;2525;12563;3388;19781
25.02.2017;09 - 10;1383;2595;12786;3495;20258
25.02.2017;10 - 11;1366;2591;12589;3393;19939
25.02.2017;11 - 12;1343;2520;12277;3253;19392
25.02.2017;12 - 13;1275;2325;11917;3160;18677
25.02.2017;13 - 14;1332;2247;11588;3122;18290
25.02.2017;14 - 15;1276;2314;11388;3094;18071
25.02.2017;15 - 16;1304;2472;11381;3067;18223
25.02.2017;16 - 17;1322;2433;11620;3072;18447
25.02.2017;17 - 18;1320;2331;12131;3196;18977
25.02.2017;18 - 19;1239;2308;12244;3277;19068
25.02.2017;19 - 20;1288;2291;12092;3221;18892
25.02.2017;20 - 21;1251;2395;11767;3103;18516
25.02.2017;21 - 22;1267;2284;11299;3015;17865
25.02.2017;22 - 23;1268;2310;10878;2904;17360
25.02.2017;23 - 00;1216;2275;10571;2797;16859
26.02.2017;00 - 01;1145;2154;10405;2775;16479
26.02.2017;01 - 02;1177;2157;10133;2676;16143
26.02.2017;02 - 03;1175;2138;9976;2635;15923
26.02.2017;03 - 04;1144;2141;9897;2639;15821
26.02.2017;04 - 05;1180;2088;9891;2652;15811
26.02.2017;05 - 06;1210;2057;9901;2726;15894
26.02.2017;06 - 07;1191;2088;10132;2746;16156
26.02.2017;07 - 08;1252;2209;10284;2758;16503
26.02.2017;08 - 09;1247;2155;10747;2854;17004
26.02.2017;09 - 10;1320;2241;11216;2995;17772
26.02.2017;10 - 11;1331;2252;11459;3068;18110
26.02.2017;11 - 12;1316;2323;11617;3061;18317
26.02.2017;12 - 13;1353;2347;11685;3007;18392
26.02.2017;13 - 14;1290;2317;11527;2963;18097
26.02.2017;14 - 15;1331;2274;11512;2896;18013
26.02.2017;15 - 16;1347;2301;11517;2953;18117
26.02.2017;16 - 17;1419;2368;11766;3045;18597
26.02.2017;17 - 18;1413;2430;12200;3172;19216
26.02.2017;18 - 19;1381;2464;12567;3280;19692
26.02.2017;19 - 20;1271;2489;12359;3201;19319
26.02.2017;20 - 21;1293;2365;12063;3133;18854
26.02.2017;21 - 22;1300;2254;11700;2978;18231
26.02.2017;22 - 23;1360;2141;11105;2813;17419
26.02.2017;23 - 00;1353;2209;10641;2717;16919
27.02.2017;00 - 01;1326;2197;10353;2612;16488
27.02.2017;01 - 02;1315;2215;10143;2512;16184
27.02.2017;02 - 03;1299;2222;10072;2423;16015
27.02.2017;03 - 04;1318;2361;10078;2413;16170
27.02.2017;04 - 05;1270;2396;10227;2430;16323
27.02.2017;05 - 06;1255;2466;10768;2572;17062
27.02.2017;06 - 07;1459;2822;11908;3041;19230
27.02.2017;07 - 08;1535;2770;12846;3373;20523
27.02.2017;08 - 09;1430;2692;13114;3508;20744
27.02.2017;09 - 10;1465;2541;13039;3541;20586
27.02.2017;10 - 11;1505;2585;13174;3577;20840
27.02.2017;11 - 12;1479;2492;13199;3592;20763
27.02.2017;12 - 13;1459;2472;13184;3566;20680
27.02.2017;13 - 14;1413;2515;13146;3598;20671
27.02.2017;14 - 15;1476;2468;13058;3619;20621
27.02.2017;15 - 16;1494;2530;12992;3614;20629
27.02.2017;16 - 17;1394;2634;12995;3563;20586
27.02.2017;17 - 18;1305;2727;13263;3688;20983
27.02.2017;18 - 19;1358;2672;13330;3714;21074
27.02.2017;19 - 20;1386;2607;12897;3548;20438
27.02.2017;20 - 21;1355;2539;12389;3323;19605
27.02.2017;21 - 22;1387;2534;11687;3095;18703
27.02.2017;22 - 23;1317;2341;11021;2907;17586
27.02.2017;23 - 00;1279;2297;10337;2699;16612
28.02.2017;00 - 01;1197;2307;9938;2611;16053
28.02.2017;01 - 02;1187;2241;9815;2654;15897
28.02.2017;02 - 03;1201;2244;9663;2662;15771
28.02.2017;03 - 04;1189;2246;9612;2687;15734
28.02.2017;04 - 05;1182;2264;9856;2706;16007
28.02.2017;05 - 06;1234;2379;10307;2879;16799
28.02.2017;06 - 07;1327;2606;11458;3280;18670
28.02.2017;07 - 08;1202;2614;12314;3744;19874
28.02.2017;08 - 09;1381;2714;12647;3778;20520
28.02.2017;09 - 10;1374;2804;12751;3747;20675
28.02.2017;10 - 11;1227;2604;12704;3795;20330
28.02.2017;11 - 12;1315;2567;12654;3688;20223
28.02.2017;12 - 13;1302;2514;12623;3598;20038
28.02.2017;13 - 14;1309;2690;12425;3624;20047
28.02.2017;14 - 15;1261;2626;12460;3610;19957
28.02.2017;15 - 16;1239;2670;12367;3638;19914
28.02.2017;16 - 17;1446;2615;12369;3595;20024
28.02.2017;17 - 18;1311;2670;12838;3707;20526
28.02.2017;18 - 19;1376;2750;13028;3753;20907
28.02.2017;19 - 20;1331;2650;12813;3626;20418
28.02.2017;20 - 21;1415;2475;12459;3377;19725
28.02.2017;21 - 22;1395;2473;11755;3215;18838
28.02.2017;22 - 23;1379;2415;10987;3063;17844
28.02.2017;23 - 00;1158;2148;10619;2751;16676
01.03.2017;00 - 01;1100;2217;10314;2753;16384
01.03.2017;01 - 02;1074;2006;10192;2671;15943
01.03.2017;02 - 03;1085;2020;10169;2562;15836
01.03.2017;03 - 04;1077;2070;10230;2455;15831
01.03.2017;04 - 05;1091;2071;10398;2457;16016
01.03.2017;05 - 06;1298;2130;10872;2702;17002
01.03.2017;06 - 07;1368;2368;12006;3142;18883
01.03.2017;07 - 08;1450;2571;12892;3454;20367
01.03.2017;08 - 09;1313;2541;13026;3567;20448
01.03.2017;09 - 10;1212;2521;12946;3552;20230
01.03.2017;10 - 11;1313;2454;12850;3624;20242
01.03.2017;11 - 12;1323;2419;12717;3603;20062
01.03.2017;12 - 13;1252;2404;12682;3550;19888
01.03.2017;13 - 14;1279;2428;12552;3464;19723
01.03.2017;14 - 15;1282;2408;12528;3482;19700
01.03.2017;15 - 16;1330;2446;12548;3492;19817
01.03.2017;16 - 17;1279;2518;12547;3526;19870
01.03.2017;17 - 18;1314;2666;12984;3656;20620
01.03.2017;18 - 19;1196;2688;13243;3769;20895
01.03.2017;19 - 20;1279;2792;12902;3712;20685
01.03.2017;20 - 21;1192;2694;12450;3646;19981
01.03.2017;21 - 22;1260;2548;11954;3515;19277
01.03.2017;22 - 23;1225;2334;11396;3191;18145
01.03.2017;23 - 00;1158;1921;10916;3006;17002
02.03.2017;00 - 01;1035;1852;10524;2960;16371
02.03.2017;01 - 02;1079;1888;10316;2881;16164
02.03.2017;02 - 03;1069;1685;10463;2822;16039
02.03.2017;03 - 04;1076;1633;10590;2787;16085
02.03.2017;04 - 05;1085;1712;10826;2801;16424
02.03.2017;05 - 06;1067;1878;11126;2975;17045
02.03.2017;06 - 07;1063;2261;11997;3417;18739
02.03.2017;07 - 08;1086;2501;13026;3795;20407
02.03.2017;08 - 09;1197;2482;13181;3894;20754
02.03.2017;09 - 10;1155;2377;13107;3844;20484
02.03.2017;10 - 11;1235;2492;13063;3860;20650
02.03.2017;11 - 12;1253;2370;12831;3819;20272
02.03.2017;12 - 13;1284;2264;12650;3706;19905
02.03.2017;13 - 14;1234;2300;12472;3669;19675
02.03.2017;14 - 15;1257;2370;12318;3645;19590
02.03.2017;15 - 16;1274;2375;12359;3604;19611
02.03.2017;16 - 17;1259;2337;12308;3529;19433
02.03.2017;17 - 18;1203;2445;12762;3633;20043
02.03.2017;18 - 19;1293;2483;13046;3813;20634
02.03.2017;19 - 20;1277;2473;13021;3721;20493
02.03.2017;20 - 21;1259;2497;12626;3582;19964
02.03.2017;21 - 22;1243;2333;11830;3344;18750
02.03.2017;22 - 23;1209;2262;11221;3091;17782
02.03.2017;23 - 00;1186;2111;10627;2896;16820
03.03.2017;00 - 01;1163;2142;10215;2848;16369
03.03.2017;01 - 02;1207;2122;10137;2725;16190
03.03.2017;02 - 03;1151;2162;10103;2673;16089
03.03.2017;03 - 04;1186;2192;9984;2693;16055
03.03.2017;04 - 05;1249;2178;10186;2817;16429
03.03.2017;05 - 06;1058;2283;10620;2969;16930
03.03.2017;06 - 07;1416;2541;11755;3336;19047
03.03.2017;07 - 08;1414;2717;12567;3676;20373
03.03.2017;08 - 09;1371;2682;12774;3848;20674
03.03.2017;09 - 10;1316;2650;12749;3835;20551
03.03.2017;10 - 11;1337;2590;12822;3797;20546
03.03.2017;11 - 12;1377;2627;12810;3792;20606
03.03.2017;12 - 13;1322;2469;12618;3731;20140
03.03.2017;13 - 14;1265;2550;12394;3662;19871
03.03.2017;14 - 15;1278;2500;12327;3694;19798
03.03.2017;15 - 16;1318;2481;12270;3612;19680
03.03.2017;16 - 17;1328;2492;12246;3572;19637
03.03.2017;17 - 18;1180;2553;12760;3680;20172
03.03.2017;18 - 19;1369;2559;12984;3651;20563
03.03.2017;19 - 20;1306;2468;12556;3468;19797
03.03.2017;20 - 21;1218;2446;11993;3308;18964
03.03.2017;21 - 22;1198;2399;11526;3222;18345
03.03.2017;22 - 23;1142;2411;11098;3140;17792
03.03.2017;23 - 00;1112;2338;10673;2957;17079
04.03.2017;00 - 01;1135;2122;10113;2765;16135
04.03.2017;01 - 02;1045;2167;10034;2662;15908
04.03.2017;02 - 03;1053;2200;9885;2638;15777
04.03.2017;03 - 04;1059;2241;9828;2665;15793
04.03.2017;04 - 05;1113;2093;9835;2693;15735
04.03.2017;05 - 06;1126;2129;10023;2714;15992
04.03.2017;06 - 07;1224;2139;10313;2814;16490
04.03.2017;07 - 08;1095;2390;10650;2940;17075
04.03.2017;08 - 09;1243;2484;11076;3088;17890
04.03.2017;09 - 10;1314;2542;11568;3234;18657
04.03.2017;10 - 11;1282;2479;11738;3353;18853
04.03.2017;11 - 12;1285;2386;11709;3370;18749
04.03.2017;12 - 13;1235;2280;11764;3329;18609
04.03.2017;13 - 14;1250;2322;11718;3252;18542
04.03.2017;14 - 15;1245;2272;11539;3086;18142
04.03.2017;15 - 16;1192;2300;11440;3008;17940
04.03.2017;16 - 17;1247;2337;11519;3058;18161
04.03.2017;17 - 18;1292;2492;11789;3229;18801
04.03.2017;18 - 19;1271;2468;12036;3314;19089
04.03.2017;19 - 20;1280;2416;11854;3232;18782
04.03.2017;20 - 21;1230;2393;11503;3103;18228
04.03.2017;21 - 22;1280;2395;11301;2968;17944
04.03.2017;22 - 23;1121;2289;11036;2826;17272
04.03.2017;23 - 00;1203;2252;10695;2712;16863
05.03.2017;00 - 01;1213;2170;10547;2610;16540
05.03.2017;01 - 02;1134;2234;10331;2588;16287
05.03.2017;02 - 03;1177;2163;10355;2590;16285
05.03.2017;03 - 04;1181;2093;10393;2589;16255
05.03.2017;04 - 05;1202;2165;10421;2611;16399
05.03.2017;05 - 06;1120;2255;10600;2650;16625
05.03.2017;06 - 07;1165;2261;10739;2771;16936
05.03.2017;07 - 08;1247;2305;10945;2822;17319
05.03.2017;08 - 09;1235;2334;11433;2955;17957
05.03.2017;09 - 10;1264;2348;11873;3100;18584
05.03.2017;10 - 11;1266;2336;12129;3144;18875
05.03.2017;11 - 12;1247;2285;12277;3186;18995
05.03.2017;12 - 13;1228;2315;12247;3225;19014
05.03.2017;13 - 14;1210;2246;12230;3276;18962
05.03.2017;14 - 15;1196;2282;12120;3310;18909
05.03.2017;15 - 16;1196;2261;12081;3340;18877
05.03.2017;16 - 17;1276;2366;12326;3378;19346
05.03.2017;17 - 18;1341;2449;12688;3503;19982
05.03.2017;18 - 19;1283;2552;13125;3618;20577
05.03.2017;19 - 20;1336;2434;12993;3576;20339
05.03.2017;20 - 21;1234;2454;12582;3421;19691
05.03.2017;21 - 22;1334;2335;12141;3254;19064
05.03.2017;22 - 23;1311;2224;11564;3098;18198
05.03.2017;23 - 00;1285;2181;11114;2963;17544
06.03.2017;00 - 01;1221;2212;11009;2950;17391
06.03.2017;01 - 02;1251;2337;10891;2892;17371
06.03.2017;02 - 03;1264;2317;10815;2882;17278
06.03.2017;03 - 04;1301;2327;10893;2911;17431
06.03.2017;04 - 05;1297;2420;11218;2978;17913
06.03.2017;05 - 06;1358;2505;11679;3151;18693
06.03.2017;06 - 07;1443;2545;12870;3596;20454
06.03.2017;07 - 08;1590;2736;13723;3951;21999
06.03.2017;08 - 09;1517;2847;14018;4078;22459
06.03.2017;09 - 10;1539;2734;13957;4058;22288
06.03.2017;10 - 11;1378;2541;13852;4078;21847
06.03.2017;11 - 12;1277;2560;13665;4105;21606
06.03.2017;12 - 13;1249;2534;13521;4060;21363
06.03.2017;13 - 14;1325;2503;13350;4062;21240
06.03.2017;14 - 15;1265;2511;13255;4035;21066
06.03.2017;15 - 16;1268;2402;13301;4062;21033
06.03.2017;16 - 17;1309;2471;13337;4037;21153
06.03.2017;17 - 18;1327;2577;13841;4165;21911
06.03.2017;18 - 19;1497;2639;14143;4265;22544
06.03.2017;19 - 20;1397;2633;13918;4126;22074
06.03.2017;20 - 21;1349;2525;13476;3999;21349
